ORIGIN,DEST,Flight Count,ORIGIN_STATE,DEST_STATE
BOS,RIC,929,MA,VA
BOS,RSW,1742,MA,FL
BOS,SAN,863,MA,CA
BOS,SEA,1362,MA,WA
BOS,SFO,4064,MA,CA
BOS,SJC,221,MA,CA
BOS,SJU,1107,MA,PR
BOS,SLC,587,MA,UT
BOS,SRQ,353,MA,FL
BOS,STL,770,MA,MO
BOS,STT,202,MA,VI
BOS,TPA,1277,MA,FL
BPT,DFW,1155,TX,TX
BQK,ATL,1019,GA,GA
BQN,EWR,297,PR,NJ
BQN,JFK,599,PR,NY
BQN,MCO,438,PR,FL
BRD,INL,265,MN,MN
BRD,MSP,649,MN,MN
BRO,DFW,1015,TX,TX
BRO,IAH,1485,TX,TX
BRW,ANC,409,AK,AK
BRW,FAI,362,AK,AK
BRW,SCC,117,AK,AK
BTM,SLC,750,MT,UT
BTR,ATL,3098,LA,GA
BTR,DCA,1,LA,VA
BTR,DFW,2899,LA,TX
BTR,IAH,2788,LA,TX
BTR,LFT,1,LA,LA
BTR,MEM,196,LA,TN
BTV,ATL,207,VT,GA
BTV,CLE,387,VT,OH
BTV,DTW,1199,VT,MI
BTV,ERI,1,VT,PA
BTV,EWR,925,VT,NJ
BTV,IAD,743,VT,VA
BTV,JFK,1364,VT,NY
BTV,LGA,298,VT,NY
BTV,ORD,472,VT,IL
BTV,PHL,23,VT,PA
BUF,ATL,2648,NY,GA
BUF,BOS,1427,NY,MA
BUF,BWI,2177,NY,MD
BUF,CLE,145,NY,OH
BUF,CLT,1417,NY,NC
BUF,DTW,1721,NY,MI
BUF,EWR,948,NY,NJ
BUF,FLL,585,NY,FL
BUF,IAD,781,NY,VA
BUF,JFK,3579,NY,NY
BUF,LAS,628,NY,NV
BUF,LGA,119,NY,NY
BUF,MCO,1843,NY,FL
BUF,MDW,1225,NY,IL
BUF,MSP,217,NY,MN
BUF,ORD,3516,NY,IL
BUF,PBI,39,NY,FL
BUF,PHL,4,NY,PA
BUF,PHX,365,NY,AZ
BUF,RSW,214,NY,FL
BUF,TPA,643,NY,FL
BUR,DEN,1601,CA,CO
BUR,JFK,372,CA,NY
BUR,LAS,3576,CA,NV
BUR,OAK,4551,CA,CA
BUR,PDX,1066,CA,OR
BUR,PHX,3941,CA,AZ
BUR,SEA,1054,CA,WA
BUR,SFO,1946,CA,CA
BUR,SJC,2558,CA,CA
BUR,SLC,958,CA,UT
BUR,SMF,2531,CA,CA
BWI,ABQ,576,MD,NM
BWI,ALB,1906,MD,NY
BWI,ATL,6952,MD,GA
BWI,AUS,830,MD,TX
BWI,BDL,2587,MD,CT
BWI,BHM,972,MD,AL
BWI,BNA,2080,MD,TN
BWI,BOS,5696,MD,MA
BWI,BUF,2171,MD,NY
BWI,CHS,1070,MD,SC
BWI,CLE,1678,MD,OH
BWI,CLT,3868,MD,NC
BWI,CMH,1590,MD,OH
BWI,CVG,829,MD,KY
BWI,DAY,936,MD,OH
BWI,DEN,1991,MD,CO
BWI,DFW,1972,MD,TX
BWI,DTW,3187,MD,MI
BWI,ECP,492,MD,
BWI,EWR,758,MD,NJ
BWI,FLL,3776,MD,FL
BWI,FNT,619,MD,MI
BWI,GRR,795,MD,MI
BWI,GSP,586,MD,SC
BWI,HOU,1180,MD,TX
BWI,IAH,943,MD,TX
BWI,IND,1194,MD,IN
BWI,ISP,1739,MD,NY
BWI,JAN,220,MD,MS
BWI,JAX,1230,MD,FL
BWI,JFK,1273,MD,NY
BWI,LAS,1378,MD,NV
BWI,LAX,891,MD,CA
BWI,LGA,15,MD,NY
BWI,LIT,365,MD,AR
BWI,MCI,971,MD,MO
BWI,MCO,3743,MD,FL
BWI,MDW,2280,MD,IL
BWI,MEM,143,MD,TN
BWI,MHT,2724,MD,NH
BWI,MIA,1008,MD,FL
BWI,MKE,1037,MD,WI
BWI,MSP,1279,MD,MN
BWI,MSY,987,MD,LA
BWI,OKC,365,MD,OK
BWI,ORD,2947,MD,IL
BWI,ORF,1449,MD,VA
BWI,PBI,1045,MD,FL
BWI,PHL,724,MD,PA
BWI,PHX,1710,MD,AZ
BWI,PIT,1331,MD,PA
BWI,PVD,2975,MD,RI
BWI,PWM,998,MD,ME
BWI,RDU,2782,MD,NC
BWI,ROC,724,MD,NY
BWI,RSW,1356,MD,FL
BWI,SAN,724,MD,CA
BWI,SAT,888,MD,TX
BWI,SDF,1236,MD,KY
BWI,SEA,177,MD,WA
BWI,SFO,415,MD,CA
BWI,SJU,695,MD,PR
BWI,SLC,1022,MD,UT
BWI,STL,1638,MD,MO
BWI,TPA,2613,MD,FL
BZN,ATL,72,MT,GA
BZN,CPR,1,MT,WY
BZN,DEN,1414,MT,CO
BZN,EWR,36,MT,NJ
BZN,LAX,93,MT,CA
BZN,MSP,597,MT,MN
BZN,ORD,34,MT,IL
BZN,SFO,175,MT,CA
BZN,SLC,1556,MT,UT
CAE,ATL,3129,SC,GA
CAE,DFW,1047,SC,TX
CAE,DTW,14,SC,MI
CAE,EWR,103,SC,NJ
CAE,IAD,1104,SC,VA
CAE,IAH,337,SC,TX
CAE,LGA,249,SC,NY
CAE,ORD,1027,SC,IL
CAK,ATL,2901,OH,GA
CAK,BOS,550,OH,MA
CAK,DEN,378,OH,CO
CAK,DTW,1234,OH,MI
CAK,LGA,864,OH,NY
CAK,MCO,773,OH,FL
CAK,MDW,578,OH,IL
CAK,ORD,1001,OH,IL
CAK,RSW,297,OH,FL
CAK,TPA,445,OH,FL
CDC,SLC,624,UT,UT
CDV,ANC,361,AK,AK
CDV,YAK,361,AK,AK
CEC,ACV,314,CA,CA
CEC,SFO,675,CA,CA
CEC,SMF,1,CA,CA
CHA,ATL,2995,TN,GA
CHA,DFW,686,TN,TX
CHA,DTW,610,TN,MI
CHA,ORD,425,TN,IL
CHO,ATL,1033,VA,GA
CHO,LGA,52,VA,NY
CHO,ORD,728,VA,IL
CHS,ATL,3544,SC,GA
CHS,BNA,366,SC,TN
CHS,BOS,354,SC,MA
CHS,BWI,1071,SC,MD
CHS,CLE,23,SC,OH
CHS,CLT,2336,SC,NC
CHS,DFW,1061,SC,TX
CHS,DSM,1,SC,IA
CHS,DTW,421,SC,MI
CHS,EWR,1419,SC,NJ
CHS,HOU,362,SC,TX
CHS,IAD,1220,SC,VA
CHS,IAH,605,SC,TX
CHS,JFK,812,SC,NY
CHS,LGA,500,SC,NY
CHS,MDW,611,SC,IL
CHS,MIA,633,SC,FL
CHS,ORD,1216,SC,IL
CIC,SFO,1091,CA,CA
CID,ATL,970,IA,GA
CID,DEN,1122,IA,CO
CID,DFW,1871,IA,TX
CID,DTW,1260,IA,MI
CID,IAH,98,IA,TX
CID,MSP,1306,IA,MN
CID,ORD,1731,IA,IL
CIU,DTW,673,MI,MI
CLD,LAX,2602,,CA
CLE,ALB,776,OH,NY
CLE,ATL,2766,OH,GA
CLE,AUS,81,OH,TX
CLE,BDL,66,OH,CT
CLE,BNA,1483,OH,TN
CLE,BOS,601,OH,MA
CLE,BTV,380,OH,VT
CLE,BUF,189,OH,NY
CLE,BWI,1899,OH,MD
CLE,CHS,23,OH,SC
CLE,CLT,2228,OH,NC
CLE,CMH,171,OH,OH
CLE,CRW,1,OH,WV
CLE,CVG,16,OH,KY
CLE,DAY,225,OH,OH
CLE,DCA,283,OH,VA
CLE,DEN,1218,OH,CO
CLE,DFW,1963,OH,TX
CLE,DTW,809,OH,MI
CLE,EWR,1715,OH,NJ
CLE,FLL,559,OH,FL
CLE,GRR,278,OH,MI
CLE,GSP,241,OH,SC
CLE,IAD,575,OH,VA
CLE,IAH,1864,OH,TX
CLE,IND,461,OH,IN
CLE,JFK,822,OH,NY
CLE,LAS,996,OH,NV
CLE,LAX,932,OH,CA
CLE,LGA,2086,OH,NY
CLE,MCI,952,OH,MO
CLE,MCO,843,OH,FL
CLE,MDW,2139,OH,IL
CLE,MHT,301,OH,NH
CLE,MIA,842,OH,FL
CLE,MKE,1189,OH,WI
CLE,MSN,472,OH,WI
CLE,MSP,2141,OH,MN
CLE,MSY,71,OH,LA
CLE,OKC,260,OH,OK
CLE,ORD,5800,OH,IL
CLE,PBI,212,OH,FL
CLE,PDX,82,OH,OR
CLE,PHL,218,OH,PA
CLE,PHX,313,OH,AZ
CLE,PIT,95,OH,PA
CLE,PVD,67,OH,RI
CLE,PWM,191,OH,ME
CLE,RDU,367,OH,NC
CLE,RIC,816,OH,VA
CLE,ROC,70,OH,NY
CLE,RSW,582,OH,FL
CLE,SAN,14,OH,CA
CLE,SDF,635,OH,KY
CLE,SEA,97,OH,WA
CLE,SFO,639,OH,CA
CLE,SJU,37,OH,PR
CLE,STL,116,OH,MO
CLE,SYR,47,OH,NY
CLE,TPA,546,OH,FL
CLE,TVC,9,OH,MI
CLL,DFW,1720,TX,TX
CLL,IAH,1012,TX,TX
CLT,ABE,364,NC,PA
CLT,AGS,55,NC,GA
CLT,ALB,892,NC,NY
CLT,ATL,7063,NC,GA
CLT,AUS,1103,NC,TX
CLT,AVL,186,NC,NC
CLT,AVP,347,NC,PA
CLT,BDL,1842,NC,CT
CLT,BHM,1152,NC,AL
CLT,BNA,2037,NC,TN
CLT,BOS,3900,NC,MA
CLT,BUF,1417,NC,NY
CLT,BWI,3866,NC,MD
CLT,CHS,2336,NC,SC
CLT,CLE,2222,NC,OH
CLT,CMH,943,NC,OH
CLT,CVG,1634,NC,KY
CLT,DAB,101,NC,FL
CLT,DCA,2666,NC,VA
CLT,DEN,1895,NC,CO
CLT,DFW,4851,NC,TX
CLT,DSM,489,NC,IA
CLT,DTW,3774,NC,MI
CLT,EWR,5019,NC,NJ
CLT,FAY,35,NC,NC
CLT,FLL,2950,NC,FL
CLT,GSO,1655,NC,NC
CLT,GSP,97,NC,SC
CLT,HOU,262,NC,TX
CLT,HSV,532,NC,AL
CLT,IAD,3345,NC,VA
CLT,IAH,4659,NC,TX
CLT,ILM,1956,NC,NC
CLT,IND,734,NC,IN
CLT,JAN,12,NC,MS
CLT,JAX,2393,NC,FL
CLT,JFK,2942,NC,NY
CLT,LAS,1703,NC,NV
CLT,LAX,1912,NC,CA
CLT,LEX,4,NC,KY
CLT,LGA,6111,NC,NY
CLT,LIT,493,NC,AR
CLT,MCI,1548,NC,MO
CLT,MCO,3602,NC,FL
CLT,MDT,1344,NC,PA
CLT,MDW,516,NC,IL
CLT,MEM,2529,NC,TN
CLT,MHT,352,NC,NH
CLT,MIA,4183,NC,FL
CLT,MKE,85,NC,WI
CLT,MSP,2219,NC,MN
CLT,MSY,1911,NC,LA
CLT,MYR,1860,NC,SC
CLT,OAJ,73,NC,NC
CLT,OMA,724,NC,NE
CLT,ORD,6566,NC,IL
CLT,ORF,2066,NC,VA
CLT,PBI,1830,NC,FL
CLT,PDX,230,NC,OR
