ORIGIN,DEST,Flight Count,ORIGIN_STATE,DEST_STATE
ATL,ELP,1014,GA,TX
ATL,EVV,1031,GA,IN
ATL,EWN,978,GA,NC
ATL,EWR,6070,GA,NJ
ATL,EYW,1174,GA,FL
ATL,FAY,3063,GA,NC
ATL,FCA,9,GA,MT
ATL,FLL,7741,GA,FL
ATL,FLO,282,GA,SC
ATL,FNT,2699,GA,MI
ATL,FSD,49,GA,SD
ATL,FWA,764,GA,IN
ATL,GNV,2352,GA,FL
ATL,GPT,2563,GA,MS
ATL,GRK,712,GA,TX
ATL,GRR,1095,GA,MI
ATL,GSO,3626,GA,NC
ATL,GSP,3733,GA,SC
ATL,GTR,434,GA,MS
ATL,GUC,13,GA,CO
ATL,HDN,100,GA,CO
ATL,HNL,365,GA,HI
ATL,HOU,4134,GA,TX
ATL,HPN,2860,GA,NY
ATL,HSV,3504,GA,AL
ATL,IAD,4828,GA,VA
ATL,IAH,5035,GA,TX
ATL,ICT,2796,GA,KS
ATL,ILM,2320,GA,NC
ATL,IND,3625,GA,IN
ATL,JAC,79,GA,WY
ATL,JAN,3104,GA,MS
ATL,JAX,5688,GA,FL
ATL,JFK,2245,GA,NY
ATL,LAS,4209,GA,NV
ATL,LAX,5131,GA,CA
ATL,LEX,2891,GA,KY
ATL,LFT,1033,GA,LA
ATL,LGA,9663,GA,NY
ATL,LIT,2949,GA,AR
ATL,LWB,205,GA,WV
ATL,LYH,939,GA,VA
ATL,MCI,3809,GA,MO
ATL,MCO,9375,GA,FL
ATL,MDT,1675,GA,PA
ATL,MDW,4544,GA,IL
ATL,MEI,677,GA,MS
ATL,MEM,4856,GA,TN
ATL,MGM,2653,GA,AL
ATL,MHT,366,GA,NH
ATL,MIA,6367,GA,FL
ATL,MKE,3463,GA,WI
ATL,MLB,1894,GA,FL
ATL,MLI,2494,GA,IL
ATL,MLU,994,GA,LA
ATL,MOB,2958,GA,AL
ATL,MSN,60,GA,WI
ATL,MSP,5501,GA,MN
ATL,MSY,5193,GA,LA
ATL,MTJ,36,GA,CO
ATL,MYR,2048,GA,SC
ATL,OAJ,1422,GA,NC
ATL,OAK,103,GA,CA
ATL,OKC,1876,GA,OK
ATL,OMA,1515,GA,NE
ATL,ONT,480,GA,CA
ATL,ORD,6962,GA,IL
ATL,ORF,2439,GA,VA
ATL,PBI,4293,GA,FL
ATL,PDX,1091,GA,OR
ATL,PFN,1143,GA,FL
ATL,PHF,3945,GA,VA
ATL,PHL,6605,GA,PA
ATL,PHX,3893,GA,AZ
ATL,PIT,4344,GA,PA
ATL,PNS,4004,GA,FL
ATL,PVD,1176,GA,RI
ATL,PWM,884,GA,ME
ATL,RDU,5340,GA,NC
ATL,RIC,4154,GA,VA
ATL,RNO,2,GA,NV
ATL,ROA,1634,GA,VA
ATL,ROC,2588,GA,NY
ATL,RSW,4105,GA,FL
ATL,SAN,1994,GA,CA
ATL,SAT,4068,GA,TX
ATL,SAV,3816,GA,GA
ATL,SBN,812,GA,IN
ATL,SDF,2978,GA,KY
ATL,SEA,2844,GA,WA
ATL,SFO,3196,GA,CA
ATL,SGF,1316,GA,MO
ATL,SHV,1736,GA,LA
ATL,SJC,329,GA,CA
ATL,SJU,2222,GA,PR
ATL,SLC,2980,GA,UT
ATL,SMF,668,GA,CA
ATL,SNA,1662,GA,CA
ATL,SRQ,3075,GA,FL
ATL,STL,4053,GA,MO
ATL,STT,715,GA,VI
ATL,STX,39,GA,VI
ATL,SWF,365,GA,NY
ATL,SYR,1354,GA,NY
ATL,TLH,3403,GA,FL
ATL,TPA,7187,GA,FL
ATL,TRI,2533,GA,TN
ATL,TUL,1529,GA,OK
ATL,TUS,706,GA,AZ
ATL,TYS,3458,GA,TN
ATL,UTM,138,GA,
ATL,VLD,1043,GA,GA
ATL,VPS,3689,GA,FL
ATL,XNA,1927,GA,AR
ATW,ATL,358,WI,GA
ATW,DEN,304,WI,CO
ATW,DTW,1361,WI,MI
ATW,MSN,1,WI,WI
ATW,MSP,599,WI,MN
ATW,ORD,1967,WI,IL
AUS,ATL,2084,TX,GA
AUS,BKG,106,TX,
AUS,BNA,660,TX,TN
AUS,BOS,365,TX,MA
AUS,BWI,733,TX,MD
AUS,CLT,988,TX,NC
AUS,CVG,21,TX,KY
AUS,DAL,3922,TX,TX
AUS,DEN,2707,TX,CO
AUS,DFW,5374,TX,TX
AUS,DTW,206,TX,MI
AUS,ELP,1279,TX,TX
AUS,EWR,911,TX,NJ
AUS,FLL,730,TX,FL
AUS,HOU,1851,TX,TX
AUS,HRL,365,TX,TX
AUS,IAD,506,TX,VA
AUS,IAH,3606,TX,TX
AUS,JFK,1230,TX,NY
AUS,LAS,1090,TX,NV
AUS,LAX,1703,TX,CA
AUS,LBB,645,TX,TX
AUS,LGB,365,TX,CA
AUS,MCO,884,TX,FL
AUS,MDW,667,TX,IL
AUS,MEM,735,TX,TN
AUS,MSP,115,TX,MN
AUS,OAK,348,TX,CA
AUS,ORD,2079,TX,IL
AUS,PHL,63,TX,PA
AUS,PHX,2771,TX,AZ
AUS,SAN,699,TX,CA
AUS,SEA,354,TX,WA
AUS,SFO,994,TX,CA
AUS,SJC,695,TX,CA
AUS,SLC,419,TX,UT
AUS,TPA,361,TX,FL
AVL,ATL,3275,NC,GA
AVL,DFW,208,NC,TX
AVL,DTW,616,NC,MI
AVL,EWR,436,NC,NJ
AVL,IAH,349,NC,TX
AVL,LGA,42,NC,NY
AVL,MCO,184,NC,FL
AVL,ORD,760,NC,IL
AVL,TPA,72,NC,FL
AVP,DTW,1042,PA,MI
AVP,JFK,1,PA,NY
AVP,ORD,1095,PA,IL
AZO,DTW,1701,MI,MI
AZO,MSP,339,MI,MN
AZO,ORD,1026,MI,IL
BDL,ATL,2090,CT,GA
BDL,BNA,361,CT,TN
BDL,BWI,2673,CT,MD
BDL,CLE,487,CT,OH
BDL,CLT,1718,CT,NC
BDL,CVG,635,CT,KY
BDL,DCA,525,CT,VA
BDL,DEN,293,CT,CO
BDL,DFW,1047,CT,TX
BDL,DTW,1636,CT,MI
BDL,EWR,426,CT,NJ
BDL,FLL,406,CT,FL
BDL,IAD,1604,CT,VA
BDL,JFK,344,CT,NY
BDL,LAS,369,CT,NV
BDL,LAX,77,CT,CA
BDL,MCO,1825,CT,FL
BDL,MDW,920,CT,IL
BDL,MIA,409,CT,FL
BDL,MSP,727,CT,MN
BDL,ORD,3138,CT,IL
BDL,PBI,291,CT,FL
BDL,PHL,358,CT,PA
BDL,RDU,333,CT,NC
BDL,RSW,109,CT,FL
BDL,SJU,365,CT,PR
BDL,TPA,827,CT,FL
BET,ANC,1025,AK,AK
BFL,DEN,365,CA,CO
BFL,FAT,1,CA,CA
BFL,LAX,840,CA,CA
BFL,PHX,1109,CA,AZ
BFL,SBP,1,CA,CA
BFL,SFO,1076,CA,CA
BGM,DTW,930,NY,MI
BGR,DTW,777,ME,MI
BGR,JFK,189,ME,NY
BGR,LGA,154,ME,NY
BHM,ATL,4699,AL,GA
BHM,BNA,686,AL,TN
BHM,BWI,1019,AL,MD
BHM,CLT,140,AL,NC
BHM,DAL,1022,AL,TX
BHM,DEN,514,AL,CO
BHM,DFW,1090,AL,TX
BHM,DTW,1113,AL,MI
BHM,HOU,705,AL,TX
BHM,IAH,2185,AL,TX
BHM,JAX,355,AL,FL
BHM,LAS,365,AL,NV
BHM,LAX,1,AL,CA
BHM,LGA,508,AL,NY
BHM,MCO,732,AL,FL
BHM,MDW,702,AL,IL
BHM,MEM,1023,AL,TN
BHM,MIA,539,AL,FL
BHM,MSP,218,AL,MN
BHM,MSY,658,AL,LA
BHM,ORD,1042,AL,IL
BHM,PHX,365,AL,AZ
BHM,SDF,629,AL,KY
BHM,STL,365,AL,MO
BHM,TPA,706,AL,FL
BIL,BZN,1,MT,MT
BIL,DEN,1644,MT,CO
BIL,MSP,208,MT,MN
BIL,ORD,89,MT,IL
BIL,SLC,1685,MT,UT
BIS,DEN,1301,ND,CO
BIS,MSP,1796,ND,MN
BIS,ORD,364,ND,IL
BIS,RAP,1,ND,SD
BIS,SLC,336,ND,UT
BJI,MSP,73,MN,MN
BKG,ATL,657,,GA
BKG,AUS,106,,TX
BKG,BNA,52,,TN
BKG,DEN,11,,CO
BKG,DSM,108,,IA
BKG,GPT,47,,MS
BKG,HOU,113,,TX
BKG,IND,30,,IN
BKG,MCO,52,,FL
BKG,MDW,32,,IL
BKG,SHV,45,,LA
BLI,LAS,204,WA,NV
BMI,ATL,2612,IL,GA
BMI,DFW,365,IL,TX
BMI,DTW,733,IL,MI
BMI,MCO,186,IL,FL
BMI,MSP,244,IL,MN
BMI,ORD,358,IL,IL
BNA,ATL,3444,TN,GA
BNA,AUS,675,TN,TX
BNA,BDL,361,TN,CT
BNA,BHM,691,TN,AL
BNA,BKG,52,TN,
BNA,BWI,2351,TN,MD
BNA,CLE,672,TN,OH
BNA,CLT,1708,TN,NC
BNA,CMH,663,TN,OH
BNA,CVG,741,TN,KY
BNA,DCA,1701,TN,VA
BNA,DEN,2623,TN,CO
BNA,DFW,2815,TN,TX
BNA,DTW,2388,TN,MI
BNA,ECP,446,TN,
BNA,EWR,1769,TN,NJ
BNA,FLL,732,TN,FL
BNA,HOU,1381,TN,TX
BNA,IAD,710,TN,VA
BNA,IAH,2250,TN,TX
BNA,JAX,1234,TN,FL
BNA,JFK,571,TN,NY
BNA,LAS,919,TN,NV
BNA,LAX,1083,TN,CA
BNA,LGA,1415,TN,NY
BNA,MCI,1161,TN,MO
BNA,MCO,1662,TN,FL
BNA,MDW,2503,TN,IL
BNA,MEM,1069,TN,TN
BNA,MIA,1012,TN,FL
BNA,MSP,1150,TN,MN
BNA,MSY,960,TN,LA
BNA,OAK,168,TN,CA
BNA,ONT,63,TN,CA
BNA,ORD,4026,TN,IL
BNA,ORF,360,TN,VA
BNA,PAH,1,TN,KY
BNA,PHL,692,TN,PA
BNA,PHX,839,TN,AZ
BNA,PVD,301,TN,RI
BNA,RDU,1372,TN,NC
BNA,SAN,458,TN,CA
BNA,SAT,651,TN,TX
BNA,SEA,181,TN,WA
BNA,SLC,364,TN,UT
BNA,STL,547,TN,MO
BNA,TPA,1468,TN,FL
BOI,DEN,2792,ID,CO
BOI,GEG,1000,ID,WA
BOI,LAS,728,ID,NV
BOI,LAX,652,ID,CA
BOI,MSP,117,ID,MN
BOI,OAK,665,ID,CA
BOI,ORD,726,ID,IL
BOI,PDX,671,ID,OR
BOI,PHX,728,ID,AZ
BOI,RDM,1,ID,OR
BOI,RNO,857,ID,NV
BOI,SEA,694,ID,WA
BOI,SFO,1451,ID,CA
BOI,SLC,2897,ID,UT
BOS,ATL,5523,MA,GA
BOS,AUS,365,MA,TX
BOS,BUF,1002,MA,NY
BOS,BWI,6998,MA,MD
BOS,CAK,476,MA,OH
BOS,CLE,1085,MA,OH
BOS,CLT,4111,MA,NC
BOS,CMH,222,MA,OH
BOS,COS,1,MA,CO
BOS,CVG,994,MA,KY
BOS,DCA,9132,MA,VA
BOS,DEN,2782,MA,CO
BOS,DFW,2927,MA,TX
BOS,DTW,2293,MA,MI
BOS,EWR,2664,MA,NJ
BOS,FLL,1713,MA,FL
BOS,IAD,4325,MA,VA
BOS,IAH,1725,MA,TX
BOS,IND,813,MA,IN
BOS,JAX,365,MA,FL
BOS,JFK,6735,MA,NY
BOS,LAS,754,MA,NV
BOS,LAX,2409,MA,CA
BOS,LGA,10958,MA,NY
BOS,LGB,459,MA,CA
BOS,MCO,3220,MA,FL
BOS,MDW,1752,MA,IL
BOS,MEM,473,MA,TN
BOS,MIA,2234,MA,FL
BOS,MKE,1117,MA,WI
BOS,MSP,1757,MA,MN
BOS,MSY,353,MA,LA
BOS,OAK,189,MA,CA
BOS,ORD,6681,MA,IL
BOS,PBI,1458,MA,FL
BOS,PDX,352,MA,OR
BOS,PHF,548,MA,VA
BOS,PHL,5923,MA,PA
BOS,PHX,1331,MA,AZ
BOS,PIT,785,MA,PA
BOS,RDU,3157,MA,NC
BOS,RIC,707,MA,VA
BOS,RSW,1609,MA,FL
BOS,SAN,568,MA,CA
BOS,SEA,990,MA,WA
BOS,SFO,2967,MA,CA
BOS,SJC,215,MA,CA
BOS,SJU,1283,MA,PR
BOS,SLC,670,MA,UT
BOS,SRQ,72,MA,FL
BOS,STL,908,MA,MO
BOS,STT,129,MA,VI
BOS,TPA,1261,MA,FL
BPT,IAH,3,TX,TX
BQK,ATL,1004,GA,GA
BQN,EWR,332,PR,NJ
BQN,JFK,733,PR,NY
BQN,MCO,473,PR,FL
BRO,DFW,771,TX,TX
BRO,IAH,1701,TX,TX
BRW,ANC,464,AK,AK
BRW,FAI,361,AK,AK
BTM,SLC,815,MT,UT
BTR,ATL,2708,LA,GA
BTR,DFW,2904,LA,TX
BTR,IAH,2452,LA,TX
BTR,MEM,995,LA,TN
BTR,MOB,1,LA,AL
BTV,CLE,361,VT,OH
BTV,DTW,1025,VT,MI
BTV,EWR,990,VT,NJ
BTV,IAD,784,VT,VA
BTV,JFK,2548,VT,NY
BTV,MCO,331,VT,FL
BTV,ORD,610,VT,IL
BUF,ATL,2896,NY,GA
BUF,BOS,1002,NY,MA
BUF,BWI,2156,NY,MD
BUF,CLE,142,NY,OH
BUF,CLT,1387,NY,NC
BUF,CVG,268,NY,KY
BUF,DTW,1517,NY,MI
BUF,EWR,438,NY,NJ
BUF,FLL,704,NY,FL
BUF,IAD,1311,NY,VA
BUF,JFK,4081,NY,NY
BUF,LAS,626,NY,NV
BUF,MCO,1798,NY,FL
BUF,MDW,1285,NY,IL
BUF,MSP,46,NY,MN
BUF,ORD,3364,NY,IL
BUF,PHL,643,NY,PA
BUF,PHX,361,NY,AZ
BUF,RSW,190,NY,FL
BUF,TPA,611,NY,FL
BUR,DEN,727,CA,CO
BUR,DFW,1360,CA,TX
BUR,JFK,932,CA,NY
BUR,LAS,4455,CA,NV
BUR,OAK,4622,CA,CA
BUR,PHX,4295,CA,AZ
BUR,ROC,1,CA,NY
BUR,SEA,1068,CA,WA
BUR,SFO,2014,CA,CA
BUR,SJC,2989,CA,CA
BUR,SLC,1184,CA,UT
BUR,SMF,2949,CA,CA
BWI,ABQ,559,MD,NM
BWI,ALB,1919,MD,NY
BWI,ATL,6169,MD,GA
BWI,AUS,724,MD,TX
BWI,BDL,2676,MD,CT
BWI,BHM,1023,MD,AL
BWI,BNA,2355,MD,TN
BWI,BOS,7011,MD,MA
BWI,BUF,2161,MD,NY
BWI,CLE,1907,MD,OH
BWI,CLT,3774,MD,NC
BWI,CMH,1625,MD,OH
BWI,CVG,445,MD,KY
BWI,DAY,1010,MD,OH
BWI,DEN,2699,MD,CO
BWI,DFW,2353,MD,TX
BWI,DTW,3399,MD,MI
BWI,ECP,446,MD,
BWI,EWR,1340,MD,NJ
BWI,FLL,2823,MD,FL
BWI,GRR,542,MD,MI
BWI,HOU,1039,MD,TX
BWI,HSV,433,MD,AL
BWI,IAH,1552,MD,TX
BWI,IND,1729,MD,IN
BWI,ISP,1902,MD,NY
BWI,JAN,616,MD,MS
BWI,JAX,1577,MD,FL
BWI,JFK,656,MD,NY
BWI,LAS,1223,MD,NV
BWI,LAX,1185,MD,CA
BWI,LGA,1084,MD,NY
BWI,LIT,365,MD,AR
BWI,MCI,963,MD,MO
BWI,MCO,4720,MD,FL
BWI,MDW,2347,MD,IL
BWI,MEM,543,MD,TN
BWI,MHT,2887,MD,NH
BWI,MIA,1039,MD,FL
BWI,MKE,1793,MD,WI
BWI,MSP,1234,MD,MN
BWI,MSY,1009,MD,LA
BWI,OKC,365,MD,OK
BWI,ORD,3778,MD,IL
BWI,ORF,1472,MD,VA
BWI,PBI,1114,MD,FL
BWI,PHL,647,MD,PA
BWI,PHX,1877,MD,AZ
BWI,PIT,1016,MD,PA
BWI,PVD,3222,MD,RI
BWI,PWM,937,MD,ME
BWI,RDU,2109,MD,NC
BWI,ROC,838,MD,NY
BWI,RSW,1248,MD,FL
BWI,SAN,702,MD,CA
BWI,SAT,925,MD,TX
BWI,SDF,1252,MD,KY
BWI,SEA,329,MD,WA
BWI,SFO,365,MD,CA
BWI,SJU,643,MD,PR
BWI,SLC,1028,MD,UT
BWI,SRQ,254,MD,FL
BWI,STL,1626,MD,MO
BWI,TPA,2981,MD,FL
BZN,ATL,60,MT,GA
BZN,BIL,2,MT,MT
BZN,BTM,1,MT,MT
BZN,DEN,1627,MT,CO
BZN,DTW,17,MT,MI
BZN,LAX,76,MT,CA
BZN,MSO,1,MT,MT
BZN,MSP,370,MT,MN
BZN,ORD,445,MT,IL
BZN,SFO,228,MT,CA
BZN,SLC,1714,MT,UT
CAE,ATL,3898,SC,GA
CAE,DFW,1092,SC,TX
CAE,DTW,553,SC,MI
CAE,IAD,1424,SC,VA
CAE,IAH,629,SC,TX
CAE,LGA,109,SC,NY
CAE,ORD,1069,SC,IL
CAK,ATL,3572,OH,GA
CAK,BOS,476,OH,MA
CAK,DEN,501,OH,CO
CAK,DTW,914,OH,MI
CAK,FLL,55,OH,FL
CAK,LGA,835,OH,NY
CAK,MCO,469,OH,FL
CAK,MKE,729,OH,WI
CAK,ORD,1016,OH,IL
CAK,RSW,172,OH,FL
CAK,TPA,364,OH,FL
CDC,SLC,627,UT,UT
CDV,ANC,361,AK,AK
CDV,YAK,361,AK,AK
CEC,ACV,315,CA,CA
CEC,SFO,704,CA,CA
CEC,SMF,4,CA,CA
CHA,ATL,2908,TN,GA
CHA,DFW,365,TN,TX
CHA,DTW,114,TN,MI
CHA,MEM,715,TN,TN
CHA,ORD,723,TN,IL
CHO,ATL,1029,VA,GA
CHO,DTW,254,VA,MI
CHS,ATL,3995,SC,GA
CHS,CLT,1487,SC,NC
CHS,DFW,1089,SC,TX
CHS,DTW,711,SC,MI
CHS,EWR,1046,SC,NJ
CHS,IAD,931,SC,VA
CHS,IAH,924,SC,TX
CHS,LGA,460,SC,NY
CHS,MEM,41,SC,TN
CHS,MIA,633,SC,FL
CHS,ORD,1150,SC,IL
CIC,SFO,1400,CA,CA
CID,DEN,635,IA,CO
CID,DFW,1746,IA,TX
CID,DTW,1080,IA,MI
CID,MSP,1045,IA,MN
CID,ORD,2058,IA,IL
CLD,LAX,1750,,CA
CLE,ABE,34,OH,PA
CLE,ALB,1142,OH,NY
CLE,ATL,3316,OH,GA
CLE,BDL,487,OH,CT
CLE,BNA,674,OH,TN
CLE,BOS,1086,OH,MA
CLE,BTV,361,OH,VT
CLE,BUF,142,OH,NY
CLE,BWI,1888,OH,MD
CLE,CLT,1941,OH,NC
CLE,CMH,59,OH,OH
CLE,CVG,600,OH,KY
CLE,DAY,622,OH,OH
CLE,DCA,738,OH,VA
CLE,DEN,1145,OH,CO
CLE,DFW,2329,OH,TX
CLE,DTW,1295,OH,MI
CLE,EWR,2063,OH,NJ
CLE,FLL,518,OH,FL
CLE,GRB,402,OH,WI
CLE,GRR,989,OH,MI
CLE,GSP,337,OH,SC
CLE,IAD,1064,OH,VA
CLE,IAH,2166,OH,TX
CLE,IND,296,OH,IN
CLE,JAX,111,OH,FL
CLE,JFK,1055,OH,NY
CLE,LAS,1431,OH,NV
CLE,LAX,933,OH,CA
CLE,LGA,2149,OH,NY
CLE,MCI,1206,OH,MO
CLE,MCO,1009,OH,FL
CLE,MDT,1,OH,PA
CLE,MDW,2253,OH,IL
CLE,MEM,978,OH,TN
CLE,MHT,1174,OH,NH
CLE,MIA,359,OH,FL
CLE,MKE,1298,OH,WI
CLE,MSN,309,OH,WI
CLE,MSP,2004,OH,MN
CLE,MSY,215,OH,LA
CLE,ORD,5286,OH,IL
CLE,ORF,446,OH,VA
CLE,PBI,369,OH,FL
CLE,PHL,452,OH,PA
CLE,PHX,604,OH,AZ
CLE,PVD,603,OH,RI
CLE,PWM,195,OH,ME
CLE,RDU,388,OH,NC
CLE,RIC,859,OH,VA
CLE,ROC,870,OH,NY
CLE,RSW,528,OH,FL
CLE,SAN,19,OH,CA
CLE,SDF,634,OH,KY
CLE,SEA,154,OH,WA
CLE,SFO,443,OH,CA
CLE,SJU,44,OH,PR
CLE,STL,693,OH,MO
CLE,SYR,481,OH,NY
CLE,TPA,600,OH,FL
CLE,TYS,327,OH,TN
CLL,DFW,790,TX,TX
CLL,IAH,1,TX,TX
CLT,ABE,347,NC,PA
CLT,AGS,26,NC,GA
CLT,ALB,762,NC,NY
CLT,ATL,7009,NC,GA
CLT,AUS,985,NC,TX
CLT,AVL,1,NC,NC
CLT,BDL,1718,NC,CT
CLT,BHM,140,NC,AL
CLT,BNA,1706,NC,TN
CLT,BOS,4101,NC,MA
CLT,BUF,1387,NC,NY
CLT,BWI,3770,NC,MD
CLT,CHS,1486,NC,SC
CLT,CLE,1923,NC,OH
CLT,CVG,1137,NC,KY
CLT,DAB,281,NC,FL
CLT,DCA,2774,NC,VA
CLT,DEN,1768,NC,CO
CLT,DFW,4455,NC,TX
CLT,DTW,2976,NC,MI
CLT,EWR,5611,NC,NJ
CLT,FAY,286,NC,NC
CLT,FLL,2908,NC,FL
CLT,GSO,186,NC,NC
CLT,HNL,208,NC,HI
CLT,IAD,2790,NC,VA
CLT,IAH,4687,NC,TX
CLT,ILM,1635,NC,NC
CLT,IND,268,NC,IN
CLT,JAX,2376,NC,FL
CLT,JFK,2205,NC,NY
CLT,LAS,1769,NC,NV
CLT,LAX,1428,NC,CA
CLT,LGA,3694,NC,NY
CLT,LIT,416,NC,AR
CLT,MCI,1037,NC,MO
CLT,MCO,3313,NC,FL
CLT,MDT,1014,NC,PA
CLT,MEM,2397,NC,TN
CLT,MHT,361,NC,NH
CLT,MIA,3612,NC,FL
CLT,MSP,1306,NC,MN
CLT,MSY,1421,NC,LA
CLT,MYR,1430,NC,SC
CLT,OAJ,41,NC,NC
CLT,ORD,5738,NC,IL
CLT,ORF,1095,NC,VA
CLT,PBI,1862,NC,FL
CLT,PDX,144,NC,OR
CLT,PHL,3445,NC,PA
CLT,PHX,2635,NC,AZ
CLT,PIT,2924,NC,PA
CLT,PNS,788,NC,FL
CLT,PVD,1649,NC,RI
CLT,PWM,410,NC,ME
CLT,RDU,2725,NC,NC
CLT,RIC,1459,NC,VA
CLT,ROC,365,NC,NY
CLT,RSW,1812,NC,FL
CLT,SAN,620,NC,CA
CLT,SAT,936,NC,TX
CLT,SAV,1144,NC,GA
CLT,SDF,1248,NC,KY
CLT,SEA,681,NC,WA
CLT,SFO,1484,NC,CA
CLT,SJU,842,NC,PR
CLT,SMF,88,NC,CA
CLT,SRQ,719,NC,FL
