ORIGIN,DEST,Flight Count,ORIGIN_STATE,DEST_STATE
ATL,ATW,666,GA,WI
ATL,AUS,3787,GA,TX
ATL,AVL,2390,GA,NC
ATL,AVP,352,GA,PA
ATL,BDL,2297,GA,CT
ATL,BHM,3403,GA,AL
ATL,BMI,1008,GA,IL
ATL,BNA,4140,GA,TN
ATL,BOS,6936,GA,MA
ATL,BQK,1038,GA,GA
ATL,BTR,2279,GA,LA
ATL,BTV,399,GA,VT
ATL,BUF,1650,GA,NY
ATL,BWI,6886,GA,MD
ATL,BZN,106,GA,MT
ATL,CAE,2664,GA,SC
ATL,CAK,1026,GA,OH
ATL,CHA,3250,GA,TN
ATL,CHO,1665,GA,VA
ATL,CHS,3556,GA,SC
ATL,CID,896,GA,IA
ATL,CLE,3578,GA,OH
ATL,CLT,6352,GA,NC
ATL,CMH,3773,GA,OH
ATL,COS,402,GA,CO
ATL,CRW,1602,GA,WV
ATL,CSG,1277,GA,GA
ATL,CVG,2806,GA,KY
ATL,DAB,1755,GA,FL
ATL,DAL,3463,GA,TX
ATL,DAY,1380,GA,OH
ATL,DCA,7123,GA,VA
ATL,DEN,5607,GA,CO
ATL,DFW,7000,GA,TX
ATL,DHN,1374,GA,AL
ATL,DSM,1043,GA,IA
ATL,DTW,5677,GA,MI
ATL,ECP,2000,GA,
ATL,EGE,107,GA,CO
ATL,ELM,11,GA,NY
ATL,ELP,861,GA,TX
ATL,EVV,1054,GA,IN
ATL,EWN,712,GA,NC
ATL,EWR,6481,GA,NJ
ATL,EYW,1667,GA,FL
ATL,FAR,23,GA,ND
ATL,FAY,1695,GA,NC
ATL,FCA,12,GA,MT
ATL,FLL,8611,GA,FL
ATL,FNT,1019,GA,MI
ATL,FSD,310,GA,SD
ATL,FSM,682,GA,AR
ATL,FWA,1406,GA,IN
ATL,GNV,2389,GA,FL
ATL,GPT,1432,GA,MS
ATL,GRB,518,GA,WI
ATL,GRK,21,GA,TX
ATL,GRR,1681,GA,MI
ATL,GSO,2722,GA,NC
ATL,GSP,3775,GA,SC
ATL,GTR,1021,GA,MS
ATL,HDN,98,GA,CO
ATL,HNL,365,GA,HI
ATL,HOU,4128,GA,TX
ATL,HPN,2128,GA,NY
ATL,HSV,2539,GA,AL
ATL,IAD,4372,GA,VA
ATL,IAH,5290,GA,TX
ATL,ICT,1038,GA,KS
ATL,ILM,1796,GA,NC
ATL,IND,4133,GA,IN
ATL,ISP,72,GA,NY
ATL,JAC,118,GA,WY
ATL,JAN,2253,GA,MS
ATL,JAX,5285,GA,FL
ATL,JFK,3249,GA,NY
ATL,LAS,4667,GA,NV
ATL,LAX,6616,GA,CA
ATL,LEX,2514,GA,KY
ATL,LFT,1276,GA,LA
ATL,LGA,9610,GA,NY
ATL,LIT,2232,GA,AR
ATL,LNK,262,GA,NE
ATL,MCI,4134,GA,MO
ATL,MCO,9334,GA,FL
ATL,MDT,1021,GA,PA
ATL,MDW,4159,GA,IL
ATL,MEM,3443,GA,TN
ATL,MGM,2300,GA,AL
ATL,MHT,357,GA,NH
ATL,MIA,6564,GA,FL
ATL,MKE,3166,GA,WI
ATL,MLB,1546,GA,FL
ATL,MLI,1049,GA,IL
ATL,MLU,1309,GA,LA
ATL,MOB,2387,GA,AL
ATL,MSN,1168,GA,WI
ATL,MSO,13,GA,MT
ATL,MSP,4946,GA,MN
ATL,MSY,5509,GA,LA
ATL,MTJ,43,GA,CO
ATL,MYR,1337,GA,SC
ATL,OAJ,1299,GA,NC
ATL,OAK,431,GA,CA
ATL,OKC,1978,GA,OK
ATL,OMA,1731,GA,NE
ATL,ORD,7642,GA,IL
ATL,ORF,2900,GA,VA
ATL,PBI,4266,GA,FL
ATL,PDX,1321,GA,OR
ATL,PHF,1114,GA,VA
ATL,PHL,6564,GA,PA
ATL,PHX,3438,GA,AZ
ATL,PIA,1031,GA,IL
ATL,PIT,3484,GA,PA
ATL,PNS,2732,GA,FL
ATL,PSP,11,GA,CA
ATL,PVD,1057,GA,RI
ATL,PWM,660,GA,ME
ATL,RAP,17,GA,SD
ATL,RDU,5284,GA,NC
ATL,RIC,4278,GA,VA
ATL,RNO,24,GA,NV
ATL,ROA,1642,GA,VA
ATL,ROC,1028,GA,NY
ATL,RST,516,GA,MN
ATL,RSW,3593,GA,FL
ATL,SAN,2331,GA,CA
ATL,SAT,3364,GA,TX
ATL,SAV,3489,GA,GA
ATL,SBN,1410,GA,IN
ATL,SDF,2802,GA,KY
ATL,SEA,3078,GA,WA
ATL,SFO,3278,GA,CA
ATL,SGF,1380,GA,MO
ATL,SHV,2130,GA,LA
ATL,SJC,1101,GA,CA
ATL,SJU,1367,GA,PR
ATL,SLC,3062,GA,UT
ATL,SMF,984,GA,CA
ATL,SNA,1154,GA,CA
ATL,SRQ,2284,GA,FL
ATL,STL,4109,GA,MO
ATL,STT,390,GA,VI
ATL,STX,81,GA,VI
ATL,SYR,1027,GA,NY
ATL,TLH,2306,GA,FL
ATL,TPA,7021,GA,FL
ATL,TRI,2170,GA,TN
ATL,TTN,303,GA,NJ
ATL,TUL,1609,GA,OK
ATL,TUS,683,GA,AZ
ATL,TVC,36,GA,MI
ATL,TYS,2931,GA,TN
ATL,VLD,1039,GA,GA
ATL,VPS,2242,GA,FL
ATL,XNA,1939,GA,AR
ATW,ATL,666,WI,GA
ATW,AZA,99,WI,
ATW,DTW,868,WI,MI
ATW,LAS,106,WI,NV
ATW,MSP,1221,WI,MN
ATW,ORD,995,WI,IL
ATW,PGD,14,WI,
ATW,PIE,99,WI,FL
ATW,SFB,120,WI,
AUS,ABQ,387,TX,NM
AUS,ATL,3787,TX,GA
AUS,BNA,867,TX,TN
AUS,BOS,1051,TX,MA
AUS,BUF,73,TX,NY
AUS,BWI,718,TX,MD
AUS,CHS,63,TX,SC
AUS,CLE,128,TX,OH
AUS,CLT,1639,TX,NC
AUS,CMH,110,TX,OH
AUS,CVG,415,TX,KY
AUS,DAL,3409,TX,TX
AUS,DCA,365,TX,VA
AUS,DEN,3618,TX,CO
AUS,DFW,3910,TX,TX
AUS,DTW,1073,TX,MI
AUS,ECP,31,TX,
AUS,ELP,902,TX,TX
AUS,EWR,1853,TX,NJ
AUS,FLL,949,TX,FL
AUS,HOU,1839,TX,TX
AUS,HRL,348,TX,TX
AUS,IAD,1215,TX,VA
AUS,IAH,3114,TX,TX
AUS,IND,205,TX,IN
AUS,JAX,77,TX,FL
AUS,JFK,2182,TX,NY
AUS,LAS,1674,TX,NV
AUS,LAX,3909,TX,CA
AUS,LBB,350,TX,TX
AUS,LCK,52,TX,
AUS,LGB,459,TX,CA
AUS,MCI,357,TX,MO
AUS,MCO,1232,TX,FL
AUS,MDW,1022,TX,IL
AUS,MEM,54,TX,TN
AUS,MIA,1011,TX,FL
AUS,MKE,95,TX,WI
AUS,MSP,1024,TX,MN
AUS,MSY,854,TX,LA
AUS,OAK,362,TX,CA
AUS,OMA,63,TX,NE
AUS,ONT,180,TX,CA
AUS,ORD,2545,TX,IL
AUS,PDX,515,TX,OR
AUS,PHL,838,TX,PA
AUS,PHX,2878,TX,AZ
AUS,PIE,66,TX,FL
AUS,PIT,65,TX,PA
AUS,PNS,9,TX,FL
AUS,PVD,34,TX,RI
AUS,RDU,400,TX,NC
AUS,RNO,62,TX,NV
AUS,SAN,1450,TX,CA
AUS,SDF,27,TX,KY
AUS,SEA,1146,TX,WA
AUS,SFB,93,TX,
AUS,SFO,2381,TX,CA
AUS,SJC,1289,TX,CA
AUS,SLC,925,TX,UT
AUS,SMF,264,TX,CA
AUS,SNA,68,TX,CA
AUS,STL,667,TX,MO
AUS,TPA,460,TX,FL
AUS,VPS,54,TX,FL
AVL,ATL,2389,NC,GA
AVL,BWI,81,NC,MD
AVL,CLT,2245,NC,NC
AVL,DEN,33,NC,CO
AVL,DFW,11,NC,TX
AVL,EWR,447,NC,NJ
AVL,FLL,512,NC,FL
AVL,LGA,16,NC,NY
AVL,MCO,54,NC,FL
AVL,ORD,1152,NC,IL
AVL,PGD,176,NC,
AVL,PIE,288,NC,FL
AVL,SFB,253,NC,
AVL,TPA,37,NC,FL
AVP,ATL,352,PA,GA
AVP,CLT,1174,PA,NC
AVP,DTW,868,PA,MI
AVP,EWR,372,PA,NJ
AVP,ORD,556,PA,IL
AVP,PHL,32,PA,PA
AVP,PIE,1,PA,FL
AVP,SFB,1,PA,
AZA,ATW,99,,WI
AZA,BIL,146,,MT
AZA,BIS,164,,ND
AZA,BLI,162,,WA
AZA,BLV,65,,
AZA,BOI,105,,ID
AZA,BZN,118,,MT
AZA,CID,196,,IA
AZA,CVG,109,,KY
AZA,DSM,146,,IA
AZA,EUG,121,,OR
AZA,FAR,215,,ND
AZA,FSD,246,,SD
AZA,FWA,73,,IN
AZA,GFK,84,,ND
AZA,GRI,108,,NE
AZA,GRR,137,,MI
AZA,GTF,113,,MT
AZA,ICT,111,,KS
AZA,IDA,145,,ID
AZA,IND,27,,IN
AZA,LAS,153,,NV
AZA,MCI,43,,MO
AZA,MEM,23,,TN
AZA,MFR,26,,OR
AZA,MKE,35,,WI
AZA,MLI,98,,IL
AZA,MOT,145,,ND
AZA,MSO,133,,MT
AZA,OAK,159,,CA
AZA,OGD,106,,
AZA,OMA,93,,NE
AZA,PIA,155,,IL
AZA,PIE,45,,FL
AZA,PSC,116,,WA
AZA,PVU,420,,
AZA,RAP,163,,SD
AZA,RFD,139,,IL
AZA,SBN,105,,IN
AZA,SCK,105,,
AZA,SDF,38,,KY
AZA,SGF,143,,MO
AZA,SGU,16,,UT
AZA,STC,102,,MN
AZO,DTW,1259,MI,MI
AZO,MSP,572,MI,MN
AZO,ORD,974,MI,IL
BDL,ATL,2297,CT,GA
BDL,BWI,2367,CT,MD
BDL,CLE,266,CT,OH
BDL,CLT,2119,CT,NC
BDL,CVG,230,CT,KY
BDL,DCA,1938,CT,VA
BDL,DEN,756,CT,CO
BDL,DFW,668,CT,TX
BDL,DTW,1321,CT,MI
BDL,EWR,333,CT,NJ
BDL,FLL,1635,CT,FL
BDL,IAD,1367,CT,VA
BDL,IAH,106,CT,TX
BDL,LAS,235,CT,NV
BDL,LAX,305,CT,CA
BDL,MCO,2423,CT,FL
BDL,MDW,944,CT,IL
BDL,MIA,359,CT,FL
BDL,MSP,1216,CT,MN
BDL,MYR,270,CT,SC
BDL,ORD,2506,CT,IL
BDL,PBI,371,CT,FL
BDL,PHL,1353,CT,PA
BDL,RDU,243,CT,NC
BDL,RSW,645,CT,FL
BDL,SFO,90,CT,CA
BDL,SJU,510,CT,PR
BDL,STL,147,CT,MO
BDL,TPA,1296,CT,FL
BET,ANC,837,AK,AK
BFF,DEN,573,,CO
BFL,DEN,706,CA,CO
BFL,PHX,1034,CA,AZ
BFL,SFO,584,CA,CA
BGM,DTW,920,NY,MI
BGR,CLT,150,ME,NC
BGR,DCA,419,ME,VA
BGR,EWR,703,ME,NJ
BGR,JFK,466,ME,NY
BGR,LGA,1204,ME,NY
BGR,ORD,45,ME,IL
BGR,PHL,737,ME,PA
BGR,PIE,165,ME,FL
BGR,SFB,201,ME,
BHM,ATL,3403,AL,GA
BHM,BWI,404,AL,MD
BHM,CLT,2203,AL,NC
BHM,DAL,715,AL,TX
BHM,DCA,579,AL,VA
BHM,DEN,241,AL,CO
BHM,DFW,1880,AL,TX
BHM,DTW,249,AL,MI
BHM,FLL,3,AL,FL
BHM,HOU,681,AL,TX
BHM,IAH,1759,AL,TX
BHM,LAS,365,AL,NV
BHM,LGA,528,AL,NY
BHM,MCO,822,AL,FL
BHM,MDW,674,AL,IL
BHM,MIA,721,AL,FL
BHM,ORD,1708,AL,IL
BHM,PGD,1,AL,
BHM,PHL,689,AL,PA
BHM,TPA,672,AL,FL
BIL,AZA,147,MT,
BIL,COD,1,MT,WY
BIL,DEN,1269,MT,CO
BIL,DFW,365,MT,TX
BIL,LAS,113,MT,NV
BIL,LAX,20,MT,CA
BIL,MSP,833,MT,MN
BIL,ORD,68,MT,IL
BIL,PDX,126,MT,OR
BIL,SEA,146,MT,WA
BIL,SLC,1064,MT,UT
BIS,AZA,164,ND,
BIS,DEN,464,ND,CO
BIS,DFW,380,ND,TX
BIS,GFK,1,ND,ND
BIS,LAS,159,ND,NV
BIS,MOT,1,ND,ND
BIS,MSP,2077,ND,MN
BIS,ORD,344,ND,IL
BIS,SFB,77,ND,
BJI,MSP,740,MN,MN
BKG,DEN,71,,CO
BLI,AZA,162,WA,
BLI,DEN,28,WA,CO
BLI,KOA,27,WA,HI
BLI,LAS,773,WA,NV
BLI,LAX,149,WA,CA
BLI,OAK,206,WA,CA
BLI,OGG,85,WA,HI
BLI,PSP,165,WA,CA
BLI,SAN,107,WA,CA
BLI,SEA,509,WA,WA
BLI,TUS,14,WA,AZ
BLV,AZA,65,,
BLV,FLL,66,,FL
BLV,JAX,65,,FL
BLV,LAS,106,,NV
BLV,MYR,36,,SC
BLV,PGD,147,,
BLV,PIE,169,,FL
BLV,SFB,145,,
BLV,VPS,220,,FL
BMI,ATL,1008,IL,GA
BMI,DEN,21,IL,CO
BMI,DFW,664,IL,TX
BMI,MCO,39,IL,FL
BMI,MSP,293,IL,MN
BMI,ORD,925,IL,IL
BMI,PIE,109,IL,FL
BMI,SFB,114,IL,
BNA,ATL,4125,TN,GA
BNA,AUS,869,TN,TX
BNA,BOS,2427,TN,MA
BNA,BWI,2083,TN,MD
BNA,CHS,449,TN,SC
BNA,CLE,906,TN,OH
BNA,CLT,3167,TN,NC
BNA,CMH,701,TN,OH
BNA,CVG,229,TN,KY
BNA,DAL,1467,TN,TX
BNA,DCA,2590,TN,VA
BNA,DEN,2923,TN,CO
BNA,DFW,2755,TN,TX
BNA,DTW,2525,TN,MI
BNA,ECP,805,TN,
BNA,EWR,1640,TN,NJ
BNA,FLL,1607,TN,FL
BNA,HOU,1385,TN,TX
BNA,IAD,974,TN,VA
BNA,IAH,1864,TN,TX
BNA,JAX,979,TN,FL
BNA,JFK,1482,TN,NY
BNA,LAS,1336,TN,NV
BNA,LAX,2343,TN,CA
BNA,LGA,4514,TN,NY
BNA,MCI,1245,TN,MO
BNA,MCO,1912,TN,FL
BNA,MDW,2294,TN,IL
BNA,MIA,1081,TN,FL
BNA,MKE,699,TN,WI
BNA,MSN,2,TN,WI
BNA,MSP,1754,TN,MN
BNA,MSY,1222,TN,LA
BNA,MYR,43,TN,SC
BNA,OAK,365,TN,CA
BNA,OKC,22,TN,OK
BNA,ORD,4740,TN,IL
BNA,PGD,69,TN,
BNA,PHL,2432,TN,PA
BNA,PHX,1041,TN,AZ
BNA,PIE,58,TN,FL
BNA,PIT,529,TN,PA
BNA,PNS,725,TN,FL
BNA,RDU,1513,TN,NC
BNA,RIC,58,TN,VA
BNA,RSW,167,TN,FL
BNA,SAN,609,TN,CA
BNA,SAT,692,TN,TX
BNA,SAV,50,TN,GA
BNA,SEA,880,TN,WA
BNA,SFO,1005,TN,CA
BNA,SLC,359,TN,UT
BNA,STL,964,TN,MO
BNA,SYR,26,TN,NY
BNA,TPA,1397,TN,FL
BNA,TTN,114,TN,NJ
BNA,VPS,51,TN,FL
BOI,AZA,105,ID,
BOI,DAL,9,ID,TX
BOI,DEN,2409,ID,CO
BOI,DFW,448,ID,TX
BOI,GEG,627,ID,WA
BOI,IAH,365,ID,TX
BOI,LAS,825,ID,NV
BOI,LAX,950,ID,CA
BOI,MDW,69,ID,IL
BOI,MSP,737,ID,MN
BOI,OAK,749,ID,CA
BOI,ORD,1002,ID,IL
BOI,PDX,636,ID,OR
BOI,PHX,1534,ID,AZ
BOI,SAN,731,ID,CA
BOI,SEA,3205,ID,WA
BOI,SFO,1793,ID,CA
BOI,SJC,400,ID,CA
BOI,SLC,2204,ID,UT
BOI,SMF,393,ID,CA
BOS,ACK,172,MA,MA
BOS,ATL,6938,MA,GA
BOS,AUS,1050,MA,TX
BOS,BNA,2422,MA,TN
BOS,BUF,2231,MA,NY
BOS,BUR,109,MA,CA
BOS,BWI,5836,MA,MD
BOS,CHS,865,MA,SC
BOS,CLE,2109,MA,OH
BOS,CLT,3904,MA,NC
BOS,CMH,1401,MA,OH
BOS,CVG,1218,MA,KY
BOS,DAL,365,MA,TX
BOS,DCA,8199,MA,VA
BOS,DEN,3132,MA,CO
BOS,DFW,3150,MA,TX
BOS,DTW,3732,MA,MI
BOS,EWR,5401,MA,NJ
BOS,FLL,3074,MA,FL
BOS,HDN,5,MA,CO
BOS,HOU,791,MA,TX
BOS,IAD,2441,MA,VA
BOS,IAH,1572,MA,TX
BOS,IND,1361,MA,IN
BOS,JAX,1552,MA,FL
BOS,JFK,6171,MA,NY
BOS,LAS,1596,MA,NV
BOS,LAX,5690,MA,CA
BOS,LGA,10351,MA,NY
BOS,LGB,447,MA,CA
BOS,MCI,989,MA,MO
BOS,MCO,4034,MA,FL
BOS,MDW,1590,MA,IL
BOS,MIA,2472,MA,FL
BOS,MKE,1096,MA,WI
BOS,MSN,3,MA,WI
BOS,MSP,2834,MA,MN
BOS,MSY,1033,MA,LA
BOS,MVY,76,MA,MA
BOS,MYR,422,MA,SC
BOS,OAK,83,MA,CA
BOS,ORD,7399,MA,IL
BOS,ORF,332,MA,VA
BOS,PBI,2172,MA,FL
BOS,PDX,726,MA,OR
BOS,PHL,5949,MA,PA
BOS,PHX,1829,MA,AZ
BOS,PIT,3600,MA,PA
BOS,RDU,3141,MA,NC
BOS,RIC,1730,MA,VA
BOS,ROC,701,MA,NY
BOS,RSW,2428,MA,FL
BOS,SAN,1190,MA,CA
BOS,SAV,504,MA,GA
BOS,SDF,1,MA,KY
BOS,SEA,2348,MA,WA
BOS,SFO,5338,MA,CA
BOS,SJC,286,MA,CA
BOS,SJU,884,MA,PR
BOS,SLC,1159,MA,UT
BOS,SMF,117,MA,CA
BOS,SRQ,293,MA,FL
BOS,STL,1074,MA,MO
BOS,SYR,582,MA,NY
BOS,TPA,2491,MA,FL
BPT,DFW,851,TX,TX
BQK,ATL,1038,GA,GA
BQN,EWR,309,PR,NJ
BQN,FLL,640,PR,FL
BQN,JFK,452,PR,NY
BQN,MCO,559,PR,FL
BRD,MSP,637,MN,MN
BRO,DFW,1192,TX,TX
BRO,IAH,1403,TX,TX
BRO,ORD,12,TX,IL
BRW,ANC,363,AK,AK
BRW,FAI,364,AK,AK
BTM,SLC,677,MT,UT
BTR,ATL,2279,LA,GA
BTR,CLT,1042,LA,NC
BTR,DCA,1,LA,VA
BTR,DFW,2111,LA,TX
BTR,IAH,2143,LA,TX
BTV,ATL,399,VT,GA
BTV,CLT,726,VT,NC
BTV,DCA,1134,VT,VA
BTV,DTW,983,VT,MI
BTV,EWR,893,VT,NJ
BTV,IAD,690,VT,VA
BTV,JFK,1748,VT,NY
BTV,LGA,973,VT,NY
BTV,ORD,1213,VT,IL
BTV,PHL,968,VT,PA
BUF,ATL,1650,NY,GA
BUF,AUS,73,NY,TX
BUF,BOS,2230,NY,MA
BUF,BWI,1901,NY,MD
BUF,CLT,1090,NY,NC
BUF,DCA,1016,NY,VA
BUF,DEN,148,NY,CO
BUF,DFW,12,NY,TX
BUF,DTW,1068,NY,MI
BUF,EWR,1076,NY,NJ
BUF,FLL,842,NY,FL
BUF,IAD,875,NY,VA
BUF,JAX,27,NY,FL
BUF,JFK,3759,NY,NY
BUF,LAS,561,NY,NV
BUF,LAX,308,NY,CA
BUF,LGA,1540,NY,NY
BUF,MCO,1736,NY,FL
BUF,MDW,1012,NY,IL
BUF,MIA,62,NY,FL
BUF,MSP,361,NY,MN
BUF,ORD,2954,NY,IL
BUF,PHL,634,NY,PA
BUF,PHX,370,NY,AZ
BUF,RDU,63,NY,NC
BUF,RSW,140,NY,FL
BUF,TPA,740,NY,FL
BUR,BOS,109,CA,MA
BUR,DAL,360,CA,TX
BUR,DEN,1571,CA,CO
BUR,HOU,54,CA,TX
BUR,JFK,447,CA,NY
BUR,LAS,3327,CA,NV
BUR,MDW,54,CA,IL
BUR,OAK,4202,CA,CA
BUR,PDX,1004,CA,OR
BUR,PHX,3238,CA,AZ
BUR,SEA,1216,CA,WA
BUR,SFO,3407,CA,CA
BUR,SJC,3543,CA,CA
BUR,SLC,1218,CA,UT
BUR,SMF,2833,CA,CA
BWI,ABQ,555,MD,NM
BWI,ALB,1914,MD,NY
BWI,ATL,6880,MD,GA
BWI,AUS,713,MD,TX
BWI,AVL,82,MD,NC
BWI,BDL,2366,MD,CT
BWI,BHM,404,MD,AL
BWI,BNA,2072,MD,TN
BWI,BOS,5830,MD,MA
BWI,BUF,1902,MD,NY
BWI,CHS,1202,MD,SC
BWI,CLE,1126,MD,OH
BWI,CLT,3654,MD,NC
BWI,CMH,1292,MD,OH
BWI,CVG,1879,MD,KY
BWI,DAL,1433,MD,TX
BWI,DEN,2679,MD,CO
BWI,DFW,1601,MD,TX
BWI,DTW,3034,MD,MI
BWI,ECP,169,MD,
BWI,EWR,850,MD,NJ
BWI,FLL,4920,MD,FL
BWI,GRR,357,MD,MI
BWI,HOU,1258,MD,TX
BWI,IAH,1101,MD,TX
BWI,IND,985,MD,IN
BWI,ISP,1620,MD,NY
BWI,JAX,1220,MD,FL
BWI,JFK,1609,MD,NY
BWI,LAS,2099,MD,NV
BWI,LAX,2060,MD,CA
BWI,MCI,910,MD,MO
BWI,MCO,4449,MD,FL
BWI,MDW,2448,MD,IL
BWI,MEM,476,MD,TN
BWI,MHT,2069,MD,NH
BWI,MIA,1015,MD,FL
BWI,MKE,941,MD,WI
BWI,MSP,1969,MD,MN
BWI,MSY,1483,MD,LA
BWI,MYR,319,MD,SC
BWI,OAK,581,MD,CA
BWI,OKC,378,MD,OK
BWI,ORD,3175,MD,IL
BWI,ORF,1650,MD,VA
BWI,PBI,1089,MD,FL
BWI,PDX,145,MD,OR
BWI,PHL,241,MD,PA
BWI,PHX,1709,MD,AZ
BWI,PIT,1030,MD,PA
BWI,PVD,2635,MD,RI
BWI,PWM,1237,MD,ME
BWI,RDU,2720,MD,NC
BWI,ROC,1093,MD,NY
BWI,RSW,1643,MD,FL
BWI,SAN,1606,MD,CA
BWI,SAT,853,MD,TX
BWI,SAV,117,MD,GA
BWI,SDF,1165,MD,KY
BWI,SEA,907,MD,WA
BWI,SFO,979,MD,CA
BWI,SJC,361,MD,CA
BWI,SJU,681,MD,PR
BWI,SLC,976,MD,UT
BWI,SMF,352,MD,CA
BWI,STL,1397,MD,MO
BWI,TPA,2966,MD,FL
BWI,TUL,26,MD,OK
BWI,TYS,24,MD,TN
BWI,VPS,58,MD,FL
BZN,ATL,106,MT,GA
BZN,AZA,118,MT,
BZN,DEN,1324,MT,CO
BZN,DFW,459,MT,TX
BZN,EWR,164,MT,NJ
BZN,IAH,88,MT,TX
BZN,LAS,112,MT,NV
BZN,LAX,362,MT,CA
BZN,LGA,11,MT,NY
BZN,LGB,6,MT,CA
BZN,MSP,856,MT,MN
BZN,ORD,702,MT,IL
