ORIGIN,DEST,Flight Count,ORIGIN_STATE,DEST_STATE
ATL,SJU,1913,GA,PR
ATL,SLC,2708,GA,UT
ATL,SMF,637,GA,CA
ATL,SNA,1082,GA,CA
ATL,SRQ,2070,GA,FL
ATL,STL,3984,GA,MO
ATL,STT,664,GA,VI
ATL,STX,2,GA,VI
ATL,SYR,940,GA,NY
ATL,TLH,2282,GA,FL
ATL,TPA,7123,GA,FL
ATL,TRI,2132,GA,TN
ATL,TTN,316,GA,NJ
ATL,TUL,1683,GA,OK
ATL,TUS,693,GA,AZ
ATL,TVC,22,GA,MI
ATL,TYS,1759,GA,TN
ATL,VLD,1024,GA,GA
ATL,VPS,2183,GA,FL
ATL,XNA,1740,GA,AR
ATW,ATL,621,WI,GA
ATW,DTW,342,WI,MI
ATW,MSP,100,WI,MN
ATW,ORD,1647,WI,IL
AUS,ATL,3311,TX,GA
AUS,BNA,694,TX,TN
AUS,BOS,355,TX,MA
AUS,BWI,694,TX,MD
AUS,CLE,129,TX,OH
AUS,CLT,233,TX,NC
AUS,DAL,3822,TX,TX
AUS,DCA,365,TX,VA
AUS,DEN,2586,TX,CO
AUS,DFW,5058,TX,TX
AUS,DTW,397,TX,MI
AUS,ELP,942,TX,TX
AUS,EWR,831,TX,NJ
AUS,FLL,725,TX,FL
AUS,HOU,1398,TX,TX
AUS,HRL,348,TX,TX
AUS,IAD,152,TX,VA
AUS,IAH,2783,TX,TX
AUS,JFK,1673,TX,NY
AUS,LAS,1063,TX,NV
AUS,LAX,2489,TX,CA
AUS,LBB,354,TX,TX
AUS,LGB,485,TX,CA
AUS,MCO,1051,TX,FL
AUS,MDW,948,TX,IL
AUS,MSP,182,TX,MN
AUS,MSY,369,TX,LA
AUS,OAK,347,TX,CA
AUS,ORD,1959,TX,IL
AUS,PDX,63,TX,OR
AUS,PHL,353,TX,PA
AUS,PHX,1648,TX,AZ
AUS,SAN,688,TX,CA
AUS,SEA,365,TX,WA
AUS,SFO,2360,TX,CA
AUS,SJC,655,TX,CA
AUS,SLC,858,TX,UT
AUS,STL,4,TX,MO
AUS,TPA,361,TX,FL
AVL,ATL,2225,NC,GA
AVL,DTW,167,NC,MI
AVL,EWR,214,NC,NJ
AVL,LGA,2,NC,NY
AVL,ORD,787,NC,IL
AVP,ATL,361,PA,GA
AVP,DTW,722,PA,MI
AVP,EWR,33,PA,NJ
AVP,HPN,1,PA,NY
AVP,ORD,580,PA,IL
AZO,ATL,17,MI,GA
AZO,DTW,390,MI,MI
AZO,MSP,39,MI,MN
AZO,ORD,1383,MI,IL
BDL,ATL,3457,CT,GA
BDL,BWI,2466,CT,MD
BDL,CLE,138,CT,OH
BDL,CLT,1753,CT,NC
BDL,CVG,15,CT,KY
BDL,DCA,488,CT,VA
BDL,DEN,375,CT,CO
BDL,DFW,1020,CT,TX
BDL,DTW,1347,CT,MI
BDL,EWR,322,CT,NJ
BDL,FLL,994,CT,FL
BDL,IAD,852,CT,VA
BDL,LAS,239,CT,NV
BDL,LAX,230,CT,CA
BDL,MCO,1762,CT,FL
BDL,MDW,961,CT,IL
BDL,MIA,483,CT,FL
BDL,MSP,664,CT,MN
BDL,ORD,1690,CT,IL
BDL,PBI,372,CT,FL
BDL,PHL,266,CT,PA
BDL,RDU,3,CT,NC
BDL,RSW,413,CT,FL
BDL,SJU,439,CT,PR
BDL,SLC,1,CT,UT
BDL,TPA,1033,CT,FL
BET,ANC,978,AK,AK
BFL,DEN,760,CA,CO
BFL,IAH,656,CA,TX
BFL,LAX,419,CA,CA
BFL,PHX,757,CA,AZ
BFL,SFO,726,CA,CA
BGR,CLT,1,ME,NC
BGR,DTW,517,ME,MI
BGR,LGA,306,ME,NY
BHM,ATL,3049,AL,GA
BHM,BWI,837,AL,MD
BHM,CLT,1,AL,NC
BHM,DAL,1061,AL,TX
BHM,DEN,361,AL,CO
BHM,DFW,1044,AL,TX
BHM,DTW,747,AL,MI
BHM,GTR,1,AL,MS
BHM,HOU,665,AL,TX
BHM,IAH,1693,AL,TX
BHM,LAS,365,AL,NV
BHM,LAX,1,AL,CA
BHM,LGA,154,AL,NY
BHM,MCO,743,AL,FL
BHM,MDW,689,AL,IL
BHM,MIA,682,AL,FL
BHM,MSP,180,AL,MN
BHM,ORD,1065,AL,IL
BHM,STL,6,AL,MO
BHM,TPA,684,AL,FL
BIL,ATL,11,MT,GA
BIL,DEN,1257,MT,CO
BIL,MSP,677,MT,MN
BIL,ORD,8,MT,IL
BIL,SLC,1289,MT,UT
BIS,DEN,1546,ND,CO
BIS,DFW,90,ND,TX
BIS,FAR,1,ND,ND
BIS,JMS,1,ND,ND
BIS,MSP,578,ND,MN
BIS,ORD,91,ND,IL
BJI,MSP,730,MN,MN
BKG,DAL,158,,TX
BKG,DEN,191,,CO
BKG,HOU,158,,TX
BKG,MCO,5,,FL
BKG,MDW,158,,IL
BLI,DEN,63,WA,CO
BLI,HNL,222,WA,HI
BLI,LAS,456,WA,NV
BLI,OGG,90,WA,HI
BLI,SEA,92,WA,WA
BMI,ATL,1009,IL,GA
BMI,DEN,191,IL,CO
BMI,DFW,706,IL,TX
BMI,DTW,218,IL,MI
BMI,MCO,56,IL,FL
BMI,MSP,1,IL,MN
BMI,ORD,955,IL,IL
BNA,ATL,3353,TN,GA
BNA,AUS,688,TN,TX
BNA,BHM,1,TN,AL
BNA,BOS,627,TN,MA
BNA,BWI,2059,TN,MD
BNA,CHS,375,TN,SC
BNA,CLE,1139,TN,OH
BNA,CLT,1340,TN,NC
BNA,CMH,697,TN,OH
BNA,CVG,356,TN,KY
BNA,DAL,120,TN,TX
BNA,DCA,1116,TN,VA
BNA,DEN,2500,TN,CO
BNA,DFW,2964,TN,TX
BNA,DTW,2216,TN,MI
BNA,ECP,615,TN,
BNA,EWR,2342,TN,NJ
BNA,FLL,830,TN,FL
BNA,GSP,143,TN,SC
BNA,HOU,1353,TN,TX
BNA,IAD,1050,TN,VA
BNA,IAH,1960,TN,TX
BNA,JAX,1054,TN,FL
BNA,JFK,364,TN,NY
BNA,LAS,980,TN,NV
BNA,LAX,1767,TN,CA
BNA,LGA,3320,TN,NY
BNA,MCI,1205,TN,MO
BNA,MCO,1486,TN,FL
BNA,MDW,2364,TN,IL
BNA,MEM,5,TN,TN
BNA,MIA,971,TN,FL
BNA,MSN,1,TN,WI
BNA,MSP,1149,TN,MN
BNA,MSY,1113,TN,LA
BNA,OKC,1,TN,OK
BNA,OMA,1,TN,NE
BNA,ORD,4432,TN,IL
BNA,ORF,66,TN,VA
BNA,PHL,686,TN,PA
BNA,PHX,781,TN,AZ
BNA,PIT,365,TN,PA
BNA,PNS,722,TN,FL
BNA,RDU,1122,TN,NC
BNA,RIC,1,TN,VA
BNA,RSW,99,TN,FL
BNA,SAN,423,TN,CA
BNA,SAT,676,TN,TX
BNA,SEA,147,TN,WA
BNA,SLC,371,TN,UT
BNA,STL,708,TN,MO
BNA,TPA,1317,TN,FL
BNA,TTN,129,TN,NJ
BOI,DEN,2303,ID,CO
BOI,GEG,659,ID,WA
BOI,IAH,134,ID,TX
BOI,LAS,710,ID,NV
BOI,LAX,932,ID,CA
BOI,MDW,63,ID,IL
BOI,MSP,614,ID,MN
BOI,OAK,706,ID,CA
BOI,ORD,212,ID,IL
BOI,PDX,97,ID,OR
BOI,PHX,1171,ID,AZ
BOI,SAN,305,ID,CA
BOI,SFO,1774,ID,CA
BOI,SLC,1548,ID,UT
BOS,ACK,115,MA,MA
BOS,ATL,5424,MA,GA
BOS,AUS,355,MA,TX
BOS,BNA,628,MA,TN
BOS,BUF,1429,MA,NY
BOS,BWI,5032,MA,MD
BOS,CAK,471,MA,OH
BOS,CHS,425,MA,SC
BOS,CLE,1010,MA,OH
BOS,CLT,3902,MA,NC
BOS,CVG,299,MA,KY
BOS,DCA,8394,MA,VA
BOS,DEN,2493,MA,CO
BOS,DFW,3568,MA,TX
BOS,DTW,3148,MA,MI
BOS,EWR,5209,MA,NJ
BOS,FLL,1926,MA,FL
BOS,HOU,1330,MA,TX
BOS,IAD,2442,MA,VA
BOS,IAH,1849,MA,TX
BOS,JAX,752,MA,FL
BOS,JFK,5205,MA,NY
BOS,LAS,804,MA,NV
BOS,LAX,4052,MA,CA
BOS,LGA,4649,MA,NY
BOS,LGB,278,MA,CA
BOS,MCI,671,MA,MO
BOS,MCO,2967,MA,FL
BOS,MDW,1553,MA,IL
BOS,MIA,2546,MA,FL
BOS,MKE,674,MA,WI
BOS,MSP,1782,MA,MN
BOS,MSY,349,MA,LA
BOS,OAK,84,MA,CA
BOS,ORD,6933,MA,IL
BOS,PBI,1371,MA,FL
BOS,PDX,504,MA,OR
BOS,PHL,6655,MA,PA
BOS,PHX,1562,MA,AZ
BOS,PIT,1247,MA,PA
BOS,RDU,1697,MA,NC
BOS,RIC,1711,MA,VA
BOS,RSW,1652,MA,FL
BOS,SAN,1037,MA,CA
BOS,SAV,322,MA,GA
BOS,SEA,1608,MA,WA
BOS,SFO,4286,MA,CA
BOS,SJC,225,MA,CA
BOS,SJU,1059,MA,PR
BOS,SLC,621,MA,UT
BOS,SRQ,187,MA,FL
BOS,STL,727,MA,MO
BOS,STT,208,MA,VI
BOS,TPA,1209,MA,FL
BPT,DFW,1067,TX,TX
BQK,ATL,1016,GA,GA
BQN,EWR,306,PR,NJ
BQN,JFK,651,PR,NY
BQN,MCO,450,PR,FL
BRD,INL,262,MN,MN
BRD,MSP,643,MN,MN
BRO,DFW,1073,TX,TX
BRO,IAH,1371,TX,TX
BRW,ANC,361,AK,AK
BRW,FAI,363,AK,AK
BRW,SCC,208,AK,AK
BTM,SLC,763,MT,UT
BTR,ATL,2780,LA,GA
BTR,DCA,1,LA,VA
BTR,DFW,2830,LA,TX
BTR,IAH,2862,LA,TX
BTR,TYS,1,LA,TN
BTV,ATL,364,VT,GA
BTV,CLE,15,VT,OH
BTV,DTW,752,VT,MI
BTV,EWR,427,VT,NJ
BTV,IAD,450,VT,VA
BTV,JFK,1245,VT,NY
BTV,LGA,315,VT,NY
BTV,MSN,1,VT,WI
BTV,ORD,511,VT,IL
BTV,PHL,117,VT,PA
BTV,SYR,1,VT,NY
BUF,ATL,1722,NY,GA
BUF,BOS,1430,NY,MA
BUF,BWI,2002,NY,MD
BUF,CLE,11,NY,OH
BUF,CLT,1352,NY,NC
BUF,DTW,726,NY,MI
BUF,EWR,506,NY,NJ
BUF,FLL,626,NY,FL
BUF,IAD,221,NY,VA
BUF,JFK,2664,NY,NY
BUF,LAS,630,NY,NV
BUF,LGA,212,NY,NY
BUF,MCO,1644,NY,FL
BUF,MDW,1177,NY,IL
BUF,MSP,131,NY,MN
BUF,ORD,2248,NY,IL
BUF,PHL,1,NY,PA
BUF,PHX,365,NY,AZ
BUF,RSW,154,NY,FL
BUF,TPA,561,NY,FL
BUR,DEN,1466,CA,CO
BUR,JFK,365,CA,NY
BUR,LAS,3367,CA,NV
BUR,OAK,4145,CA,CA
BUR,PDX,1027,CA,OR
BUR,PHX,2280,CA,AZ
BUR,SEA,1100,CA,WA
BUR,SFO,1816,CA,CA
BUR,SJC,2354,CA,CA
BUR,SLC,944,CA,UT
BUR,SMF,2319,CA,CA
BWI,ABQ,558,MD,NM
BWI,ALB,1878,MD,NY
BWI,ATL,6405,MD,GA
BWI,AUS,679,MD,TX
BWI,BDL,2440,MD,CT
BWI,BHM,820,MD,AL
BWI,BNA,2071,MD,TN
BWI,BOS,5021,MD,MA
BWI,BUF,2005,MD,NY
BWI,CHS,1131,MD,SC
BWI,CLE,1351,MD,OH
BWI,CLT,3818,MD,NC
BWI,CMH,1602,MD,OH
BWI,CVG,1,MD,KY
BWI,DAL,232,MD,TX
BWI,DAY,878,MD,OH
BWI,DEN,1889,MD,CO
BWI,DFW,1739,MD,TX
BWI,DTW,2657,MD,MI
BWI,ECP,352,MD,
BWI,EWR,314,MD,NJ
BWI,FLL,3541,MD,FL
BWI,FNT,677,MD,MI
BWI,GRR,719,MD,MI
BWI,GSP,369,MD,SC
BWI,HOU,1142,MD,TX
BWI,IAH,841,MD,TX
BWI,IND,1177,MD,IN
BWI,ISP,1740,MD,NY
BWI,JAX,1211,MD,FL
BWI,JFK,364,MD,NY
BWI,LAS,1474,MD,NV
BWI,LAX,902,MD,CA
BWI,LGA,1,MD,NY
BWI,LIT,360,MD,AR
BWI,MCI,869,MD,MO
BWI,MCO,3291,MD,FL
BWI,MDW,2261,MD,IL
BWI,MEM,419,MD,TN
BWI,MHT,2514,MD,NH
BWI,MIA,1037,MD,FL
BWI,MKE,1009,MD,WI
BWI,MSP,1012,MD,MN
BWI,MSY,911,MD,LA
BWI,OAK,147,MD,CA
BWI,OKC,360,MD,OK
BWI,ORD,1895,MD,IL
BWI,ORF,1099,MD,VA
BWI,PBI,1029,MD,FL
BWI,PDX,86,MD,OR
BWI,PHL,608,MD,PA
BWI,PHX,1698,MD,AZ
BWI,PIT,1119,MD,PA
BWI,PVD,2811,MD,RI
BWI,PWM,1071,MD,ME
BWI,RDU,2163,MD,NC
BWI,ROC,717,MD,NY
BWI,RSW,1302,MD,FL
BWI,SAN,746,MD,CA
BWI,SAT,850,MD,TX
BWI,SDF,1241,MD,KY
BWI,SEA,321,MD,WA
BWI,SFO,359,MD,CA
BWI,SJU,658,MD,PR
BWI,SLC,1047,MD,UT
BWI,STL,1391,MD,MO
BWI,TPA,2451,MD,FL
BZN,ATL,132,MT,GA
BZN,BIL,1,MT,MT
BZN,DEN,1286,MT,CO
BZN,EWR,58,MT,NJ
BZN,IAH,30,MT,TX
BZN,LAX,149,MT,CA
BZN,LGA,15,MT,NY
BZN,MSP,692,MT,MN
BZN,ORD,133,MT,IL
BZN,SEA,2,MT,WA
BZN,SFO,203,MT,CA
BZN,SLC,1319,MT,UT
CAE,ATL,2706,SC,GA
CAE,DFW,1053,SC,TX
CAE,DTW,185,SC,MI
CAE,EWR,26,SC,NJ
CAE,IAD,1252,SC,VA
CAE,IAH,331,SC,TX
CAE,LGA,506,SC,NY
CAE,ORD,974,SC,IL
CAK,ATL,2453,OH,GA
CAK,BOS,471,OH,MA
CAK,DCA,60,OH,VA
CAK,DEN,418,OH,CO
CAK,DTW,106,OH,MI
CAK,LGA,845,OH,NY
CAK,MCO,690,OH,FL
CAK,ORD,1132,OH,IL
CAK,RSW,225,OH,FL
CAK,TPA,424,OH,FL
CDC,SLC,654,UT,UT
CDV,ANC,362,AK,AK
CDV,YAK,362,AK,AK
CEC,ACV,289,CA,CA
CEC,SFO,674,CA,CA
CHA,ATL,2412,TN,GA
CHA,DFW,684,TN,TX
CHA,DTW,459,TN,MI
CHA,ORD,363,TN,IL
CHO,ATL,1035,VA,GA
CHO,LGA,445,VA,NY
CHO,ORD,560,VA,IL
CHS,ATL,3415,SC,GA
CHS,BNA,374,SC,TN
CHS,BOS,425,SC,MA
CHS,BWI,1133,SC,MD
CHS,CLE,47,SC,OH
CHS,CLT,359,SC,NC
CHS,DCA,379,SC,VA
CHS,DFW,762,SC,TX
CHS,DTW,42,SC,MI
CHS,EWR,1304,SC,NJ
CHS,HOU,360,SC,TX
CHS,IAD,916,SC,VA
CHS,IAH,664,SC,TX
CHS,ILM,1,SC,NC
CHS,JFK,730,SC,NY
CHS,LGA,702,SC,NY
CHS,MDW,605,SC,IL
CHS,MIA,702,SC,FL
CHS,ORD,850,SC,IL
CHS,ORF,1,SC,VA
CHS,SLC,1,SC,UT
CIC,SFO,1000,CA,CA
CID,ATL,981,IA,GA
CID,DEN,1061,IA,CO
CID,DFW,1511,IA,TX
CID,DTW,366,IA,MI
CID,LEX,1,IA,KY
CID,MSP,25,IA,MN
CID,ORD,2624,IA,IL
CIU,DTW,277,MI,MI
CLD,LAX,2498,,CA
CLE,ALB,38,OH,NY
CLE,ATL,2672,OH,GA
CLE,AUS,122,OH,TX
CLE,BDL,148,OH,CT
CLE,BNA,1103,OH,TN
CLE,BOS,1022,OH,MA
CLE,BTV,14,OH,VT
CLE,BUF,7,OH,NY
CLE,BWI,1355,OH,MD
CLE,CHS,47,OH,SC
CLE,CLT,1139,OH,NC
CLE,CMH,86,OH,OH
CLE,CVG,15,OH,KY
CLE,DAY,71,OH,OH
CLE,DCA,1183,OH,VA
CLE,DEN,1636,OH,CO
CLE,DFW,1894,OH,TX
CLE,DTW,728,OH,MI
CLE,EWR,1465,OH,NJ
CLE,FLL,563,OH,FL
CLE,GRR,78,OH,MI
CLE,GSP,108,OH,SC
CLE,IAD,395,OH,VA
CLE,IAH,1552,OH,TX
CLE,IND,238,OH,IN
CLE,JFK,365,OH,NY
CLE,LAS,742,OH,NV
CLE,LAX,816,OH,CA
CLE,LGA,2946,OH,NY
CLE,MCI,182,OH,MO
CLE,MCO,990,OH,FL
CLE,MDW,2035,OH,IL
CLE,MHT,30,OH,NH
CLE,MIA,774,OH,FL
CLE,MKE,960,OH,WI
CLE,MSN,97,OH,WI
CLE,MSP,769,OH,MN
CLE,MSY,31,OH,LA
CLE,OKC,67,OH,OK
CLE,ORD,5304,OH,IL
CLE,PBI,112,OH,FL
CLE,PHL,58,OH,PA
CLE,PHX,371,OH,AZ
CLE,PIT,80,OH,PA
CLE,PVD,30,OH,RI
CLE,RDU,346,OH,NC
CLE,RIC,241,OH,VA
CLE,ROC,2,OH,NY
CLE,RSW,629,OH,FL
CLE,SAN,6,OH,CA
CLE,SDF,36,OH,KY
CLE,SEA,40,OH,WA
CLE,SFO,574,OH,CA
CLE,SJU,45,OH,PR
CLE,STL,319,OH,MO
CLE,SYR,95,OH,NY
CLE,TPA,561,OH,FL
CLE,TTN,132,OH,NJ
CLE,TUL,1,OH,OK
CLL,DFW,1773,TX,TX
CLL,IAH,931,TX,TX
CLT,ALB,702,NC,NY
CLT,ATL,6625,NC,GA
CLT,AUS,233,NC,TX
CLT,BDL,1753,NC,CT
CLT,BHM,1,NC,AL
CLT,BNA,1340,NC,TN
CLT,BOS,3905,NC,MA
CLT,BUF,1353,NC,NY
CLT,BWI,3815,NC,MD
CLT,CHS,358,NC,SC
CLT,CLE,1151,NC,OH
CLT,CMH,123,NC,OH
CLT,CVG,1,NC,KY
CLT,DAB,4,NC,FL
CLT,DCA,2609,NC,VA
CLT,DEN,1927,NC,CO
CLT,DFW,4970,NC,TX
CLT,DSM,29,NC,IA
CLT,DTW,3358,NC,MI
CLT,EWR,4975,NC,NJ
CLT,FLL,2828,NC,FL
CLT,GSO,236,NC,NC
CLT,HOU,418,NC,TX
CLT,IAD,695,NC,VA
CLT,IAH,4564,NC,TX
CLT,ILM,296,NC,NC
CLT,IND,460,NC,IN
CLT,JAX,2123,NC,FL
CLT,JFK,2810,NC,NY
CLT,LAS,1703,NC,NV
CLT,LAX,2103,NC,CA
CLT,LGA,4134,NC,NY
CLT,MCI,1386,NC,MO
CLT,MCO,3534,NC,FL
CLT,MDT,231,NC,PA
CLT,MDW,684,NC,IL
CLT,MEM,405,NC,TN
CLT,MHT,1,NC,NH
CLT,MIA,3724,NC,FL
CLT,MKE,1,NC,WI
CLT,MSP,2235,NC,MN
CLT,MSY,1941,NC,LA
CLT,OMA,1,NC,NE
CLT,ORD,5168,NC,IL
CLT,ORF,948,NC,VA
