ORIGIN,DEST,Flight Count,ORIGIN_STATE,DEST_STATE
CMH,LAX,645,OH,CA
CMH,LGA,228,OH,NY
CMH,MCO,1216,OH,FL
CMH,MDW,2061,OH,IL
CMH,MIA,1,OH,FL
CMH,MSP,707,OH,MN
CMH,OAK,366,OH,CA
CMH,OKC,1,OH,OK
CMH,ORD,1189,OH,IL
CMH,PHL,64,OH,PA
CMH,PHX,1133,OH,AZ
CMH,RSW,562,OH,FL
CMH,STL,659,OH,MO
CMH,TPA,709,OH,FL
CMX,ORD,736,MI,IL
COD,DEN,51,WY,CO
COD,ORD,18,WY,IL
COD,SLC,852,WY,UT
COS,ATL,330,CO,GA
COS,DEN,2582,CO,CO
COS,DFW,1102,CO,TX
COS,IAH,957,CO,TX
COS,LAS,262,CO,NV
COS,LAX,691,CO,CA
COS,MCO,63,CO,FL
COS,ORD,1070,CO,IL
COS,PHX,187,CO,AZ
COS,SEA,366,CO,WA
COS,SLC,679,CO,UT
CPR,DEN,730,WY,CO
CPR,SLC,745,WY,UT
CRP,DFW,63,TX,TX
CRP,HOU,1365,TX,TX
CRP,IAH,1541,TX,TX
CRW,ATL,1629,WV,GA
CRW,IAH,310,WV,TX
CRW,MYR,42,WV,SC
CRW,ORD,571,WV,IL
CSG,ATL,1235,GA,GA
CVG,ATL,2549,KY,GA
CVG,BNA,516,KY,TN
CVG,BOS,325,KY,MA
CVG,BWI,8,KY,MD
CVG,CLT,513,KY,NC
CVG,CMH,1,KY,OH
CVG,DCA,9,KY,VA
CVG,DEN,964,KY,CO
CVG,DFW,326,KY,TX
CVG,DTW,452,KY,MI
CVG,EWR,964,KY,NJ
CVG,FLL,278,KY,FL
CVG,IAH,788,KY,TX
CVG,JFK,7,KY,NY
CVG,LAS,626,KY,NV
CVG,LAX,716,KY,CA
CVG,LGA,100,KY,NY
CVG,MCI,187,KY,MO
CVG,MCO,992,KY,FL
CVG,MEM,78,KY,TN
CVG,MKE,372,KY,WI
CVG,MSP,622,KY,MN
CVG,ORD,1705,KY,IL
CVG,PHL,157,KY,PA
CVG,PHX,145,KY,AZ
CVG,RDU,23,KY,NC
CVG,RSW,425,KY,FL
CVG,SEA,77,KY,WA
CVG,SFO,353,KY,CA
CVG,SLC,563,KY,UT
CVG,STL,60,KY,MO
CVG,TPA,388,KY,FL
CVG,XNA,245,KY,AR
CWA,CMX,1,WI,MI
CWA,DTW,30,WI,MI
CWA,MSP,97,WI,MN
CWA,ORD,678,WI,IL
DAB,ATL,1615,FL,GA
DAB,CLT,4,FL,NC
DAB,JFK,360,FL,NY
DAL,ABQ,1715,TX,NM
DAL,AMA,1343,TX,TX
DAL,ATL,3416,TX,GA
DAL,AUS,3293,TX,TX
DAL,BHM,701,TX,AL
DAL,BNA,1104,TX,TN
DAL,BOS,366,TX,MA
DAL,BUR,210,TX,CA
DAL,BWI,1388,TX,MD
DAL,CHS,313,TX,SC
DAL,CLT,366,TX,NC
DAL,CMH,369,TX,OH
DAL,DCA,2372,TX,VA
DAL,DEN,2390,TX,CO
DAL,DTW,367,TX,MI
DAL,ECP,149,TX,
DAL,ELP,1380,TX,TX
DAL,FLL,916,TX,FL
DAL,HOU,6685,TX,TX
DAL,ICT,188,TX,KS
DAL,IND,381,TX,IN
DAL,LAS,2446,TX,NV
DAL,LAX,2533,TX,CA
DAL,LBB,1722,TX,TX
DAL,LGA,2669,TX,NY
DAL,LIT,1076,TX,AR
DAL,MAF,1673,TX,TX
DAL,MCI,2402,TX,MO
DAL,MCO,1205,TX,FL
DAL,MDW,2370,TX,IL
DAL,MEM,716,TX,TN
DAL,MKE,366,TX,WI
DAL,MSY,2472,TX,LA
DAL,OAK,922,TX,CA
DAL,OKC,1085,TX,OK
DAL,OMA,379,TX,NE
DAL,PDX,366,TX,OR
DAL,PHL,366,TX,PA
DAL,PHX,1856,TX,AZ
DAL,PIT,361,TX,PA
DAL,PNS,9,TX,FL
DAL,RDU,361,TX,NC
DAL,RSW,14,TX,FL
DAL,SAN,1049,TX,CA
DAL,SAT,3410,TX,TX
DAL,SEA,370,TX,WA
DAL,SFO,1365,TX,CA
DAL,SJC,664,TX,CA
DAL,SLC,371,TX,UT
DAL,SMF,369,TX,CA
DAL,SNA,684,TX,CA
DAL,STL,2077,TX,MO
DAL,TPA,754,TX,FL
DAL,TUL,1069,TX,OK
DAY,ATL,1409,OH,GA
DAY,BWI,202,OH,MD
DAY,DEN,136,OH,CO
DAY,DFW,636,OH,TX
DAY,DTW,566,OH,MI
DAY,EWR,779,OH,NJ
DAY,MCO,102,OH,FL
DAY,MDW,756,OH,IL
DAY,MSP,560,OH,MN
DAY,ORD,1314,OH,IL
DAY,TPA,38,OH,FL
DCA,ACK,48,VA,MA
DCA,ATL,6249,VA,GA
DCA,AUS,366,VA,TX
DCA,BDL,719,VA,CT
DCA,BNA,1069,VA,TN
DCA,BOS,8449,VA,MA
DCA,BTR,1,VA,LA
DCA,BTV,1,VA,VT
DCA,CHS,876,VA,SC
DCA,CLE,1544,VA,OH
DCA,CLT,2912,VA,NC
DCA,CMH,668,VA,OH
DCA,CVG,11,VA,KY
DCA,DAL,2389,VA,TX
DCA,DEN,1460,VA,CO
DCA,DFW,3207,VA,TX
DCA,DTW,2128,VA,MI
DCA,EWR,2050,VA,NJ
DCA,FLL,2876,VA,FL
DCA,HOU,1299,VA,TX
DCA,IAH,1532,VA,TX
DCA,IND,706,VA,IN
DCA,JAX,732,VA,FL
DCA,JFK,847,VA,NY
DCA,LAS,359,VA,NV
DCA,LAX,1095,VA,CA
DCA,LGA,4013,VA,NY
DCA,MCI,888,VA,MO
DCA,MCO,4031,VA,FL
DCA,MDW,2777,VA,IL
DCA,MIA,3290,VA,FL
DCA,MKE,969,VA,WI
DCA,MSP,1859,VA,MN
DCA,MSY,745,VA,LA
DCA,OMA,297,VA,NE
DCA,ORD,5897,VA,IL
DCA,PBI,937,VA,FL
DCA,PDX,366,VA,OR
DCA,PHL,268,VA,PA
DCA,PHX,1079,VA,AZ
DCA,PIT,1,VA,PA
DCA,PVD,111,VA,RI
DCA,PWM,4,VA,ME
DCA,RSW,531,VA,FL
DCA,SEA,732,VA,WA
DCA,SFO,731,VA,CA
DCA,SJU,366,VA,PR
DCA,SLC,691,VA,UT
DCA,STL,1077,VA,MO
DCA,TPA,2548,VA,FL
DCA,TYS,1,VA,TN
DEN,ABQ,1920,CO,NM
DEN,ACT,1,CO,TX
DEN,ALB,9,CO,NY
DEN,AMA,290,CO,TX
DEN,ANC,452,CO,AK
DEN,ASE,2346,CO,CO
DEN,ATL,6042,CO,GA
DEN,AUS,2938,CO,TX
DEN,BDL,648,CO,CT
DEN,BFL,672,CO,CA
DEN,BHM,366,CO,AL
DEN,BIL,1347,CO,MT
DEN,BIS,1075,CO,ND
DEN,BNA,2415,CO,TN
DEN,BOI,2122,CO,ID
DEN,BOS,2828,CO,MA
DEN,BUF,9,CO,NY
DEN,BUR,1407,CO,CA
DEN,BWI,2380,CO,MD
DEN,BZN,1154,CO,MT
DEN,CHS,9,CO,SC
DEN,CID,904,CO,IA
DEN,CLE,1595,CO,OH
DEN,CLT,2912,CO,NC
DEN,CMH,953,CO,OH
DEN,COD,51,CO,WY
DEN,COS,2573,CO,CO
DEN,CPR,730,CO,WY
DEN,CVG,973,CO,KY
DEN,DAL,2334,CO,TX
DEN,DAY,205,CO,OH
DEN,DCA,1461,CO,VA
DEN,DFW,6344,CO,TX
DEN,DRO,624,CO,CO
DEN,DSM,1212,CO,IA
DEN,DTW,3247,CO,MI
DEN,EGE,403,CO,CO
DEN,ELP,812,CO,TX
DEN,EUG,699,CO,OR
DEN,EWR,3515,CO,NJ
DEN,FAR,1096,CO,ND
DEN,FAT,1287,CO,CA
DEN,FCA,899,CO,MT
DEN,FLL,1361,CO,FL
DEN,FSD,1322,CO,SD
DEN,GCC,675,CO,WY
DEN,GEG,1463,CO,WA
DEN,GJT,890,CO,CO
DEN,GRR,537,CO,MI
DEN,GSO,106,CO,NC
DEN,GTF,394,CO,MT
DEN,GUC,12,CO,CO
DEN,HDN,380,CO,CO
DEN,HLN,366,CO,MT
DEN,HNL,366,CO,HI
DEN,HOU,2036,CO,TX
DEN,HYS,625,CO,KS
DEN,IAD,3675,CO,VA
DEN,IAH,5145,CO,TX
DEN,ICT,977,CO,KS
DEN,IDA,1007,CO,ID
DEN,IND,2027,CO,IN
DEN,ISN,876,CO,ND
DEN,JAC,909,CO,WY
DEN,JAX,371,CO,FL
DEN,JFK,1186,CO,NY
DEN,JMS,599,CO,ND
DEN,KOA,93,CO,HI
DEN,LAR,626,CO,WY
DEN,LAS,6805,CO,NV
DEN,LAX,7268,CO,CA
DEN,LBB,552,CO,TX
DEN,LGA,3730,CO,NY
DEN,LIH,33,CO,HI
DEN,LIT,765,CO,AR
DEN,LNK,792,CO,NE
DEN,MAF,929,CO,TX
DEN,MCI,3211,CO,MO
DEN,MCO,3430,CO,FL
DEN,MDW,3042,CO,IL
DEN,MEM,775,CO,TN
DEN,MFR,653,CO,OR
DEN,MIA,1395,CO,FL
DEN,MKE,2493,CO,WI
DEN,MLI,126,CO,IL
DEN,MMH,7,CO,CA
DEN,MOT,680,CO,ND
DEN,MSN,831,CO,WI
DEN,MSO,676,CO,MT
DEN,MSP,6020,CO,MN
DEN,MSY,1564,CO,LA
DEN,MTJ,479,CO,CO
DEN,OAK,1574,CO,CA
DEN,OGG,215,CO,HI
DEN,OKC,2256,CO,OK
DEN,OMA,2309,CO,NE
DEN,ONT,1286,CO,CA
DEN,ORD,6467,CO,IL
DEN,ORF,9,CO,VA
DEN,OTH,34,CO,OR
DEN,PBI,140,CO,FL
DEN,PDX,3933,CO,OR
DEN,PHL,2694,CO,PA
DEN,PHX,8174,CO,AZ
DEN,PIT,1332,CO,PA
DEN,PSC,735,CO,WA
DEN,PSP,1028,CO,CA
DEN,RAP,747,CO,SD
DEN,RDM,546,CO,OR
DEN,RDU,1554,CO,NC
DEN,RIC,271,CO,VA
DEN,RKS,660,CO,WY
DEN,RNO,1516,CO,NV
DEN,RSW,294,CO,FL
DEN,SAN,4643,CO,CA
DEN,SAT,1868,CO,TX
DEN,SBA,755,CO,CA
DEN,SDF,377,CO,KY
DEN,SEA,6589,CO,WA
DEN,SFO,7925,CO,CA
DEN,SGF,623,CO,MO
DEN,SGU,673,CO,UT
DEN,SHV,262,CO,LA
DEN,SJC,2432,CO,CA
DEN,SLC,7182,CO,UT
DEN,SMF,2852,CO,CA
DEN,SNA,3714,CO,CA
DEN,STL,2481,CO,MO
DEN,SUN,147,CO,ID
DEN,TPA,1872,CO,FL
DEN,TUL,1819,CO,OK
DEN,TUS,1946,CO,AZ
DEN,TYS,138,CO,TN
DEN,XNA,525,CO,AR
DFW,ABI,161,TX,TX
DFW,ABQ,1727,TX,NM
DFW,ACT,1419,TX,TX
DFW,AEX,572,TX,LA
DFW,AMA,117,TX,TX
DFW,ANC,126,TX,AK
DFW,ASE,17,TX,CO
DFW,ATL,7094,TX,GA
DFW,AUS,4355,TX,TX
DFW,BDL,673,TX,CT
DFW,BHM,27,TX,AL
DFW,BNA,2735,TX,TN
DFW,BOI,213,TX,ID
DFW,BOS,3289,TX,MA
DFW,BPT,546,TX,TX
DFW,BRO,697,TX,TX
DFW,BTR,2221,TX,LA
DFW,BWI,1654,TX,MD
DFW,CAE,270,TX,SC
DFW,CHA,351,TX,TN
DFW,CLE,1555,TX,OH
DFW,CLL,402,TX,TX
DFW,CLT,4077,TX,NC
DFW,CMH,1561,TX,OH
DFW,COS,1104,TX,CO
DFW,CRP,63,TX,TX
DFW,CVG,199,TX,KY
DFW,DAY,636,TX,OH
DFW,DCA,3194,TX,VA
DFW,DEN,6109,TX,CO
DFW,DRO,312,TX,CO
DFW,DSM,647,TX,IA
DFW,DTW,2802,TX,MI
DFW,ECP,1,TX,
DFW,EGE,441,TX,CO
DFW,ELP,1388,TX,TX
DFW,EWR,2498,TX,NJ
DFW,FAT,705,TX,CA
DFW,FLL,2765,TX,FL
DFW,FSM,444,TX,AR
DFW,GCK,427,TX,KS
DFW,GGG,382,TX,TX
DFW,GPT,746,TX,MS
DFW,GRI,321,TX,NE
DFW,GRK,545,TX,TX
DFW,GSP,180,TX,SC
DFW,GUC,135,TX,CO
DFW,HDN,149,TX,CO
DFW,HNL,748,TX,HI
DFW,HOU,685,TX,TX
DFW,HSV,82,TX,AL
DFW,IAD,1456,TX,VA
DFW,IAH,3571,TX,TX
DFW,ICT,440,TX,KS
DFW,IND,1712,TX,IN
DFW,JAC,475,TX,WY
DFW,JAN,601,TX,MS
DFW,JAX,1139,TX,FL
DFW,JFK,493,TX,NY
DFW,JLN,434,TX,MO
DFW,KOA,17,TX,HI
DFW,LAS,4501,TX,NV
DFW,LAW,1141,TX,OK
DFW,LAX,6824,TX,CA
DFW,LBB,407,TX,TX
DFW,LCH,357,TX,LA
DFW,LFT,271,TX,LA
DFW,LGA,4518,TX,NY
DFW,LIT,197,TX,AR
DFW,LRD,1147,TX,TX
DFW,MAF,315,TX,TX
DFW,MCI,2468,TX,MO
DFW,MCO,4072,TX,FL
DFW,MEI,626,TX,MS
DFW,MEM,1406,TX,TN
DFW,MFE,1015,TX,TX
DFW,MGM,31,TX,AL
DFW,MHK,1,TX,KS
DFW,MIA,4128,TX,FL
DFW,MKE,1148,TX,WI
DFW,MLU,1005,TX,LA
DFW,MOB,510,TX,AL
DFW,MSP,3282,TX,MN
DFW,MSY,2676,TX,LA
DFW,MTJ,186,TX,CO
DFW,MYR,90,TX,SC
DFW,OAK,314,TX,CA
DFW,OGG,527,TX,HI
DFW,OKC,1791,TX,OK
DFW,OMA,905,TX,NE
DFW,ONT,1685,TX,CA
DFW,ORD,7966,TX,IL
DFW,ORF,694,TX,VA
DFW,PBI,792,TX,FL
DFW,PDX,2298,TX,OR
DFW,PHL,3587,TX,PA
DFW,PHX,4481,TX,AZ
DFW,PIA,7,TX,IL
DFW,PIB,41,TX,MS
DFW,PIT,1385,TX,PA
DFW,PNS,590,TX,FL
DFW,PSP,768,TX,CA
DFW,RDU,1797,TX,NC
DFW,RIC,882,TX,VA
DFW,RNO,792,TX,NV
DFW,ROW,137,TX,NM
DFW,RSW,1045,TX,FL
DFW,SAF,1196,TX,NM
DFW,SAN,3533,TX,CA
DFW,SAT,4413,TX,TX
DFW,SDF,318,TX,KY
DFW,SEA,3961,TX,WA
DFW,SFO,4864,TX,CA
DFW,SHV,2223,TX,LA
DFW,SJC,1698,TX,CA
DFW,SJT,1011,TX,TX
DFW,SJU,695,TX,PR
DFW,SLC,3261,TX,UT
DFW,SMF,1483,TX,CA
DFW,SNA,3024,TX,CA
DFW,SPI,648,TX,IL
DFW,SPS,848,TX,TX
DFW,STL,2712,TX,MO
DFW,TLH,309,TX,FL
DFW,TPA,2591,TX,FL
DFW,TUL,2391,TX,OK
DFW,TUS,2326,TX,AZ
DFW,TXK,856,TX,AR
DFW,TYR,260,TX,TX
DFW,TYS,1749,TX,TN
DFW,VPS,947,TX,FL
DFW,XNA,21,TX,AR
DHN,ATL,1377,AL,GA
DLG,ANC,84,AK,AK
DLH,MSP,1267,MN,MN
DLH,ORD,1211,MN,IL
DRO,DEN,624,CO,CO
DRO,DFW,312,CO,TX
DRO,LAX,12,CO,CA
DRO,PHX,1014,CO,AZ
DSM,ATL,997,IA,GA
DSM,DEN,1446,IA,CO
DSM,DFW,648,IA,TX
DSM,DTW,185,IA,MI
DSM,EWR,233,IA,NJ
DSM,IAH,440,IA,TX
DSM,LAS,366,IA,NV
DSM,MCO,27,IA,FL
DSM,MDW,195,IA,IL
DSM,MSP,406,IA,MN
DSM,ORD,1303,IA,IL
DSM,PHX,734,IA,AZ
DSM,SLC,315,IA,UT
DSM,STL,492,IA,MO
DTW,ABE,724,MI,PA
DTW,ACY,147,MI,NJ
DTW,ALB,497,MI,NY
DTW,APN,373,MI,MI
DTW,ATL,5617,MI,GA
DTW,ATW,723,MI,WI
DTW,AUS,482,MI,TX
DTW,AVP,691,MI,PA
DTW,AZO,870,MI,MI
DTW,BDL,1446,MI,CT
DTW,BGM,877,MI,NY
DTW,BGR,284,MI,ME
DTW,BHM,742,MI,AL
DTW,BMI,112,MI,IL
DTW,BNA,2420,MI,TN
DTW,BOS,3812,MI,MA
DTW,BTV,205,MI,VT
DTW,BUF,848,MI,NY
DTW,BWI,2959,MI,MD
DTW,CAK,392,MI,OH
DTW,CHA,561,MI,TN
DTW,CHS,329,MI,SC
DTW,CID,834,MI,IA
DTW,CIU,667,MI,MI
DTW,CLE,1004,MI,OH
DTW,CLT,3094,MI,NC
DTW,CMH,585,MI,OH
DTW,CVG,451,MI,KY
DTW,CWA,31,MI,WI
DTW,DAL,366,MI,TX
DTW,DAY,593,MI,OH
DTW,DCA,2132,MI,VA
DTW,DEN,3237,MI,CO
DTW,DFW,2717,MI,TX
DTW,DSM,228,MI,IA
DTW,ELM,1679,MI,NY
DTW,ERI,76,MI,PA
DTW,ESC,625,MI,MI
DTW,EVV,725,MI,IN
DTW,EWR,1590,MI,NJ
DTW,FLL,2982,MI,FL
DTW,FWA,1182,MI,IN
DTW,GRB,808,MI,WI
DTW,GRR,1395,MI,MI
DTW,GSO,508,MI,NC
DTW,GSP,571,MI,SC
DTW,HPN,182,MI,NY
DTW,HSV,215,MI,AL
DTW,IAD,684,MI,VA
DTW,IAH,1925,MI,TX
DTW,IND,946,MI,IN
DTW,ITH,904,MI,NY
DTW,JAX,4,MI,FL
DTW,JFK,392,MI,NY
DTW,LAN,1023,MI,MI
DTW,LAS,3256,MI,NV
DTW,LAX,2299,MI,CA
DTW,LEX,526,MI,KY
DTW,LGA,3598,MI,NY
DTW,LIT,273,MI,AR
DTW,MBS,802,MI,MI
DTW,MCI,1617,MI,MO
DTW,MCO,3277,MI,FL
DTW,MDT,670,MI,PA
DTW,MDW,2603,MI,IL
DTW,MEM,561,MI,TN
DTW,MHT,370,MI,NH
DTW,MIA,1329,MI,FL
DTW,MKE,1958,MI,WI
DTW,MLI,545,MI,IL
DTW,MQT,697,MI,
DTW,MSN,1549,MI,WI
DTW,MSP,2952,MI,MN
DTW,MSY,1161,MI,LA
DTW,MYR,498,MI,SC
DTW,OKC,403,MI,OK
DTW,OMA,869,MI,NE
DTW,ORD,4046,MI,IL
DTW,ORF,472,MI,VA
DTW,PBI,378,MI,FL
DTW,PDX,233,MI,OR
DTW,PHL,2386,MI,PA
DTW,PHX,3096,MI,AZ
DTW,PIA,576,MI,IL
DTW,PIT,766,MI,PA
DTW,PLN,743,MI,MI
DTW,PVD,802,MI,RI
DTW,PWM,542,MI,ME
DTW,RDU,908,MI,NC
DTW,RIC,1059,MI,VA
DTW,ROC,379,MI,NY
DTW,RSW,1805,MI,FL
DTW,SAN,789,MI,CA
DTW,SAT,351,MI,TX
DTW,SAV,117,MI,GA
DTW,SBN,1483,MI,IN
DTW,SCE,1,MI,
DTW,SDF,291,MI,KY
DTW,SEA,2196,MI,WA
DTW,SFO,1421,MI,CA
DTW,SJU,38,MI,PR
DTW,SLC,1517,MI,UT
DTW,SRQ,72,MI,FL
DTW,STL,1671,MI,MO
DTW,SYR,625,MI,NY
DTW,TPA,2255,MI,FL
DTW,TTN,266,MI,NJ
DTW,TUL,244,MI,OK
DTW,TVC,1051,MI,MI
DTW,TYS,101,MI,TN
DVL,DEN,260,ND,CO
DVL,JMS,339,ND,ND
EAU,ORD,683,WI,IL
ECP,ATL,2065,,GA
ECP,BNA,717,,TN
ECP,BWI,164,,MD
ECP,DAL,148,,TX
ECP,HOU,607,,TX
ECP,IAH,678,,TX
ECP,STL,130,,MO
EFD,IAH,1,,TX
EGE,ATL,103,CO,GA
EGE,DEN,403,CO,CO
EGE,DFW,442,CO,TX
EGE,EWR,107,CO,NJ
EGE,IAD,2,CO,VA
EGE,IAH,127,CO,TX
EGE,JFK,111,CO,NY
EGE,LAX,124,CO,CA
EGE,MIA,147,CO,FL
EGE,ORD,140,CO,IL
EGE,PHX,17,CO,AZ
EKO,SLC,639,NV,UT
ELM,ATL,13,NY,GA
ELM,DTW,1681,NY,MI
ELM,ORD,146,NY,IL
ELP,ATL,879,TX,GA
ELP,AUS,947,TX,TX
ELP,DAL,1391,TX,TX
ELP,DEN,775,TX,CO
ELP,DFW,1388,TX,TX
ELP,HOU,1024,TX,TX
ELP,IAH,1080,TX,TX
ELP,LAS,718,TX,NV
ELP,LAX,926,TX,CA
ELP,PHX,1347,TX,AZ
ELP,SAT,872,TX,TX
ENV,EKO,1,,NV
ERI,DTW,76,PA,MI
ERI,ORD,671,PA,IL
ESC,DTW,627,MI,MI
EUG,DEN,697,OR,CO
EUG,LAX,405,OR,CA
EUG,SFO,1687,OR,CA
EUG,SGU,1,OR,UT
EUG,SLC,747,OR,UT
EUG,TUS,1,OR,AZ
EVV,ATL,1044,IN,GA
EVV,DTW,728,IN,MI
EVV,ORD,968,IN,IL
EWN,ATL,702,NC,GA
EWR,ALB,178,NJ,NY
EWR,ANC,10,NJ,AK
EWR,ATL,5676,NJ,GA
EWR,AUS,1333,NJ,TX
EWR,AVL,209,NJ,NC
EWR,AVP,98,NJ,PA
EWR,BDL,199,NJ,CT
EWR,BGR,121,NJ,ME
EWR,BNA,1472,NJ,TN
EWR,BOS,4688,NJ,MA
EWR,BQN,366,NJ,PR
EWR,BTV,1343,NJ,VT
EWR,BUF,1362,NJ,NY
EWR,BWI,192,NJ,MD
EWR,BZN,61,NJ,MT
EWR,CAK,701,NJ,OH
EWR,CHA,229,NJ,TN
EWR,CHS,1599,NJ,SC
EWR,CLE,1647,NJ,OH
EWR,CLT,3359,NJ,NC
EWR,CMH,893,NJ,OH
EWR,CVG,1113,NJ,KY
EWR,DAY,779,NJ,OH
EWR,DCA,2044,NJ,VA
EWR,DEN,3381,NJ,CO
EWR,DFW,2724,NJ,TX
EWR,DSM,245,NJ,IA
EWR,DTW,1501,NJ,MI
EWR,EGE,107,NJ,CO
EWR,FLL,4098,NJ,FL
EWR,FNT,183,NJ,MI
EWR,FWA,116,NJ,IN
EWR,GRR,815,NJ,MI
EWR,GSO,1171,NJ,NC
EWR,GSP,915,NJ,SC
EWR,HDN,28,NJ,CO
EWR,HNL,364,NJ,HI
EWR,HOU,272,NJ,TX
EWR,IAD,411,NJ,VA
EWR,IAH,3574,NJ,TX
EWR,IND,1077,NJ,IN
EWR,JAC,78,NJ,WY
EWR,JAX,1296,NJ,FL
EWR,LAS,2263,NJ,NV
EWR,LAX,5537,NJ,CA
EWR,LEX,184,NJ,KY
EWR,MCI,63,NJ,MO
EWR,MCO,6120,NJ,FL
EWR,MDW,2230,NJ,IL
EWR,MEM,660,NJ,TN
EWR,MHT,575,NJ,NH
EWR,MIA,3085,NJ,FL
EWR,MKE,1120,NJ,WI
EWR,MSN,532,NJ,WI
EWR,MSP,918,NJ,MN
EWR,MSY,887,NJ,LA
EWR,MTJ,25,NJ,CO
EWR,MYR,277,NJ,SC
EWR,OKC,21,NJ,OK
EWR,OMA,561,NJ,NE
EWR,ORD,4040,NJ,IL
EWR,ORF,1442,NJ,VA
EWR,PBI,3085,NJ,FL
EWR,PDX,419,NJ,OR
EWR,PHX,2363,NJ,AZ
EWR,PIT,432,NJ,PA
EWR,PVD,651,NJ,RI
EWR,PWM,1555,NJ,ME
EWR,RDU,981,NJ,NC
EWR,RIC,1237,NJ,VA
EWR,ROC,1093,NJ,NY
EWR,RSW,1793,NJ,FL
EWR,SAN,1091,NJ,CA
EWR,SAT,284,NJ,TX
EWR,SAV,771,NJ,GA
EWR,SBN,449,NJ,IN
EWR,SDF,629,NJ,KY
EWR,SEA,1652,NJ,WA
EWR,SFO,6477,NJ,CA
EWR,SJU,1536,NJ,PR
EWR,SLC,388,NJ,UT
EWR,SNA,811,NJ,CA
EWR,SRQ,113,NJ,FL
EWR,STL,2054,NJ,MO
EWR,STT,237,NJ,VI
EWR,SYR,396,NJ,NY
EWR,TPA,2320,NJ,FL
EWR,TVC,80,NJ,MI
EWR,TYS,315,NJ,TN
EWR,XNA,3,NJ,AR
EYW,ATL,1749,FL,GA
FAI,ANC,733,AK,AK
FAI,MSP,99,AK,MN
FAI,ORD,68,AK,IL
FAI,SEA,1583,AK,WA
FAR,ATL,18,ND,GA
FAR,DEN,1084,ND,CO
FAR,JMS,1,ND,ND
FAR,MSP,1669,ND,MN
FAR,ORD,1204,ND,IL
FAT,DEN,1311,CA,CO
FAT,DFW,705,CA,TX
FAT,LAX,1356,CA,CA
FAT,PDX,366,CA,OR
FAT,PHX,497,CA,AZ
FAT,SAN,727,CA,CA
FAT,SEA,968,CA,WA
FAT,SFO,1351,CA,CA
FAT,SLC,1034,CA,UT
FAY,ATL,1701,NC,GA
FCA,ATL,11,MT,GA
FCA,DEN,899,MT,CO
FCA,LAX,13,MT,CA
FCA,MSP,297,MT,MN
FCA,ORD,125,MT,IL
FCA,SFO,3,MT,CA
FCA,SLC,1023,MT,UT
FLG,PHX,1846,AZ,AZ
FLL,ACY,888,FL,NJ
FLL,ALB,669,FL,NY
FLL,ATL,8038,FL,GA
FLL,AUS,1081,FL,TX
FLL,BDL,977,FL,CT
FLL,BNA,1332,FL,TN
FLL,BOS,2656,FL,MA
FLL,BQN,489,FL,PR
FLL,BUF,661,FL,NY
FLL,BWI,5184,FL,MD
FLL,CAK,52,FL,OH
FLL,CHS,366,FL,SC
FLL,CLE,831,FL,OH
FLL,CLT,2616,FL,NC
FLL,CMH,285,FL,OH
FLL,CVG,277,FL,KY
FLL,DAL,904,FL,TX
FLL,DCA,2877,FL,VA
FLL,DEN,1364,FL,CO
FLL,DFW,2767,FL,TX
FLL,DTW,2981,FL,MI
FLL,EWR,4101,FL,NJ
FLL,HOU,748,FL,TX
FLL,HPN,734,FL,NY
FLL,IAD,16,FL,VA
FLL,IAG,215,FL,
FLL,IAH,1897,FL,TX
FLL,IND,306,FL,IN
FLL,ISP,585,FL,NY
FLL,JAX,1089,FL,FL
FLL,JFK,4416,FL,NY
FLL,LAS,1103,FL,NV
FLL,LAX,1932,FL,CA
FLL,LBE,306,FL,
FLL,LGA,5680,FL,NY
FLL,MCI,426,FL,MO
FLL,MCO,734,FL,FL
FLL,MDW,1209,FL,IL
FLL,MHT,2,FL,NH
FLL,MKE,322,FL,WI
FLL,MSP,638,FL,MN
FLL,MSY,1108,FL,LA
FLL,MYR,408,FL,SC
FLL,OKC,1,FL,OK
FLL,ORD,2572,FL,IL
FLL,ORH,366,FL,MA
FLL,PBG,245,FL,
FLL,PHL,2757,FL,PA
FLL,PHX,514,FL,AZ
FLL,PIT,866,FL,PA
FLL,PVD,869,FL,RI
FLL,RDU,653,FL,NC
FLL,RIC,366,FL,VA
FLL,RSW,1,FL,FL
FLL,SAN,197,FL,CA
FLL,SEA,382,FL,WA
FLL,SFO,1507,FL,CA
FLL,SJU,2924,FL,PR
FLL,STL,510,FL,MO
FLL,STT,366,FL,VI
FLL,SWF,365,FL,NY
FLL,SYR,157,FL,NY
FLL,TPA,2176,FL,FL
FLL,TTN,243,FL,NJ
FNT,ATL,1032,MI,GA
FNT,BWI,185,MI,MD
FNT,EWR,182,MI,NJ
FNT,LAS,102,MI,NV
FNT,MCO,137,MI,FL
FNT,MDW,755,MI,IL
FNT,MSP,472,MI,MN
FNT,ORD,861,MI,IL
FNT,RSW,43,MI,FL
FNT,TPA,107,MI,FL
FSD,ATL,299,SD,GA
FSD,DEN,1334,SD,CO
FSD,DVL,1,SD,ND
FSD,MSP,1243,SD,MN
FSD,ORD,1353,SD,IL
FSM,ATL,710,AR,GA
FSM,DFW,444,AR,TX
FWA,ATL,1381,IN,GA
FWA,DTW,1182,IN,MI
FWA,EWR,115,IN,NJ
FWA,MSP,354,IN,MN
FWA,ORD,1154,IN,IL
